mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	3	8	8	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	68	Ab4	4	27
3	3	8	8	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		5	71	B4	4	23
3	3	8	8	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	19
5	5	12	12	0.5		0	0	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	32
5	5	51/4	51/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	33
5	5	13	13	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		5	47	B2	2	38
5	5	13	13	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	37
5	5	13	13	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		2	62	D4	4	37
5	5	13	13	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	67	G4	4	36
5	5	13	13	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		2	74	D5	5	36
5	5	13	13	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	79	G5	5	34
5	5	29/2	29/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	35
6	6	15	15	0.5		0	0	3/4	1	1	1/8	1/8	1		-3	75	Eb5	5	39
6	6	63/4	63/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-3	75	Eb5	5	40
6	6	16	16	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		0	36	C2	2	45
6	6	16	16	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		0	48	C3	3	45
6	6	16	16	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		1	55	G3	3	44
6	6	16	16	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		-3	63	Eb4	4	43
6	6	16	16	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		2	74	D5	5	41
6	6	35/2	35/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	42
7	7	18	18	1.0		0	0	3/4	4	1	1/4	1/4	1		-1	41	F2	2	58
7	7	18	18	0.5		0	0	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	46
7	7	37/2	37/2	0.5		1/8	1/8	3/4	3	1	1/8	1/8	1		0	60	C4	4	55
7	7	37/2	37/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-1	65	F4	4	52
7	7	75/4	75/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-4	68	Ab4	4	47
7	7	19	19	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		-1	41	F2	2	59
7	7	19	19	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		1	67	G4	4	48
7	7	39/2	39/2	0.5		3/8	3/8	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	56
7	7	39/2	39/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		0	60	C4	4	53
7	7	79/4	79/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		-1	65	F4	4	49
7	7	20	20	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-3	63	Eb4	4	50
7	7	41/2	41/2	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		1	43	G2	2	60
7	7	41/2	41/2	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		1	55	G3	3	57
7	7	41/2	41/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		5	59	B3	3	54
7	7	83/4	83/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	51
8	8	21	21	0.5		0	0	3/4	4	1	1/8	1/8	1		-2	46	Bb2	2	64
8	8	21	21	1.0		0	0	3/4	3	1	1/4	1/4	1		0	48	C3	3	63
8	8	21	21	1.0		0	0	3/4	1	1	1/4	1/4	1		0	60	C4	4	61
8	8	21	21	1.0		0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	62
8	8	87/4	87/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		-4	44	Ab2	2	65
8	8	22	22	0.5		1/4	1/4	3/4	4	1	1/8	1/8	1		1	43	G2	2	66
8	8	91/4	91/4	0.25		7/16	7/16	3/4	4	1	1/16	1/16	1		-1	41	F2	2	67
8	8	23	23	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-3	39	Eb2	2	68
8	8	95/4	95/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		2	38	D2	2	69
9	9	24	24	0.5		0	0	3/4	4	1	1/8	1/8	1		0	36	C2	2	74
9	9	24	24	0.5		0	0	3/4	3	1	1/8	1/8	1		0	48	C3	3	70
9	9	99/4	99/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		1	55	G3	3	75
9	9	99/4	99/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-2	58	Bb3	3	71
9	9	25	25	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		-4	56	Ab3	3	76
9	9	25	25	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		0	60	C4	4	72
9	9	26	26	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-2	58	Bb3	3	77
9	9	26	26	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-5	61	Db4	4	73
10	10	27	27	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	70	Bb4	4	82
10	10	27	27	0.5		0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	78
10	10	111/4	111/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		-2	70	Bb4	4	83
10	10	111/4	111/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	79
10	10	28	28	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-4	68	Ab4	4	84
10	10	28	28	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		-1	77	F5	5	80
10	10	29	29	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		1	67	G4	4	85
10	10	29	29	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	81
11	11	30	30	0.5		0	0	3/4	4	1	1/8	1/8	1		4	64	E4	4	90
11	11	30	30	0.5		0	0	3/4	3	1	1/8	1/8	1		1	67	G4	4	86
11	11	123/4	123/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		4	64	E4	4	91
11	11	123/4	123/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		1	67	G4	4	87
11	11	31	31	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		-1	65	F4	4	92
11	11	31	31	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		-4	68	Ab4	4	88
11	11	32	32	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		1	67	G4	4	93
11	11	32	32	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-2	70	Bb4	4	89
12	12	33	33	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	82	Bb5	5	98
12	12	33	33	0.5		0	0	3/4	1	1	1/8	1/8	1		-5	85	Db6	6	94
12	12	135/4	135/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		-2	82	Bb5	5	99
12	12	135/4	135/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-5	85	Db6	6	95
12	12	34	34	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-4	80	Ab5	5	100
12	12	34	34	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		0	84	C6	6	96
12	12	35	35	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		1	79	G5	5	101
12	12	35	35	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	97
13	13	36	36	0.5		0	0	3/4	3	1	1/8	1/8	1		-5	73	Db5	5	104
13	13	147/4	147/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-5	73	Db5	5	105
13	13	37	37	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		4	52	E3	3	108
13	13	37	37	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	55	G3	3	103
13	13	37	37	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	67	G4	4	103
13	13	37	37	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		0	72	C5	5	106
13	13	37	37	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	79	G5	5	102
13	13	77/2	77/2	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-2	70	Bb4	4	107
14	14	39	39	0.5		0	0	3/4	3	1	1/8	1/8	1		-4	68	Ab4	4	111
14	14	159/4	159/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-4	68	Ab4	4	112
14	14	40	40	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		-1	53	F3	3	115
14	14	40	40	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		-4	56	Ab3	3	110
14	14	40	40	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		1	67	G4	4	113
14	14	40	40	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		0	72	C5	5	109
14	14	83/2	83/2	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-1	65	F4	4	114
15	15	42	42	1.0		0	0	3/4	4	1	1/4	1/4	1		-2	46	Bb2	2	128
15	15	42	42	0.5		0	0	3/4	3	1	1/8	1/8	1		-3	63	Eb4	4	122
15	15	85/2	85/2	0.5		1/8	1/8	3/4	2	1	1/8	1/8	1		-1	65	F4	4	119
15	15	85/2	85/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	116
15	15	171/4	171/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-5	61	Db4	4	123
15	15	43	43	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		-2	46	Bb2	2	129
15	15	43	43	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		0	60	C4	4	124
15	15	87/2	87/2	0.5		3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65	F4	4	120
15	15	87/2	87/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73	Db5	5	117
15	15	175/4	175/4	0.25		7/16	7/16	3/4	3	1	1/16	1/16	1		-2	58	Bb3	3	125
15	15	44	44	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	56	Ab3	3	126
15	15	89/2	89/2	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		0	48	C3	3	130
15	15	89/2	89/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		4	64	E4	4	121
15	15	89/2	89/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	118
15	15	179/4	179/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		1	55	G3	3	127
16	16	45	45	0.5		0	0	3/4	4	1	1/8	1/8	1		-3	51	Eb3	3	147
16	16	45	45	1.0		0	0	3/4	3	1	1/4	1/4	1		-1	53	F3	3	143
16	16	45	45	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	65	F4	4	131
16	16	45	45	0.5		0	0	3/4	2	1	1/8	1/8	1		-1	65	F4	4	137
16	16	183/4	183/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		-5	49	Db3	3	148
16	16	183/4	183/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		-4	68	Ab4	4	138
16	16	183/4	183/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	F5	5	132
16	16	46	46	0.5		1/4	1/4	3/4	4	1	1/8	1/8	1		0	48	C3	3	149
16	16	46	46	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		-4	68	Ab4	4	139
16	16	46	46	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77	F5	5	133
16	16	187/4	187/4	0.25		7/16	7/16	3/4	4	1	1/16	1/16	1		-2	46	Bb2	2	150
16	16	187/4	187/4	0.25		7/16	7/16	3/4	3	1	1/16	1/16	1		0	48	C3	3	144
16	16	187/4	187/4	0.25		7/16	7/16	3/4	2	1	1/16	1/16	1		4	76	E5	5	140
16	16	187/4	187/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	134
16	16	47	47	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	151
16	16	47	47	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		0	48	C3	3	145
16	16	47	47	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	77	F5	5	141
16	16	47	47	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	135
16	16	191/4	191/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		1	43	G2	2	152
16	16	191/4	191/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		0	48	C3	3	146
16	16	191/4	191/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		1	79	G5	5	142
16	16	191/4	191/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-2	82	Bb5	5	136
17	17	48	48	1.0		0	0	3/4	4	1	1/4	1/4	1		-1	41	F2	2	163
17	17	48	48	1.0		0	0	3/4	3	1	1/4	1/4	1		0	48	C3	3	161
17	17	48	48	0.5		0	0	3/4	2	1	1/8	1/8	1		-4	80	Ab5	5	157
17	17	48	48	0.5		0	0	3/4	1	1	1/8	1/8	1		0	84	C6	6	153
17	17	195/4	195/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		-4	80	Ab5	5	158
17	17	195/4	195/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		0	84	C6	6	154
17	17	49	49	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1	1	-1	41	F2	2	164
17	17	49	49	2.0		1/4	1/4	3/4	3	1	1/2	1/2	1		0	48	C3	3	162
17	17	49	49	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1	1	0	48	C3	3	164
17	17	49	49	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	79	G5	5	159
17	17	49	49	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		-2	82	Bb5	5	155
17	17	101/2	101/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-1	77	F5	5	160
17	17	101/2	101/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	156
18	18	51	51	1.0		0	0	3/4	4	1	1/4	1/4	1	-1	-1	41	F2	2	176
18	18	51	51	1.0		0	0	3/4	4	1	1/4	1/4	1	-1	0	48	C3	3	176
18	18	51	51	1.0		0	0	3/4	3	1	1/4	1/4	1		2	50	D3	3	173
18	18	51	51	0.5		0	0	3/4	2	1	1/8	1/8	1		0	72	C5	5	169
18	18	51	51	0.5		0	0	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	165
18	18	207/4	207/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		0	72	C5	5	170
18	18	207/4	207/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	166
18	18	52	52	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1		-1	41	F2	2	177
18	18	52	52	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1		0	48	C3	3	177
18	18	52	52	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		4	52	E3	3	174
18	18	52	52	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		-2	70	Bb4	4	171
18	18	52	52	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		1	79	G5	5	167
18	18	53	53	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		-1	53	F3	3	175
18	18	107/2	107/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		-4	68	Ab4	4	172
18	18	107/2	107/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	168
19	19	54	54	0.5		0	0	3/4	4	1	1/8	1/8	1		-2	58	Bb3	3	194
19	19	54	54	0.5		0	0	3/4	3	1	1/8	1/8	1		-5	61	Db4	4	190
19	19	54	54	0.5		0	0	3/4	2	1	1/8	1/8	1		1	67	G4	4	184
19	19	54	54	0.5		0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	178
19	19	219/4	219/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		-2	58	Bb3	3	195
19	19	219/4	219/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-5	61	Db4	4	191
19	19	219/4	219/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		4	76	E5	5	185
19	19	219/4	219/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	179
19	19	55	55	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		-4	56	Ab3	3	196
19	19	55	55	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		0	60	C4	4	192
19	19	55	55	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		4	76	E5	5	186
19	19	55	55	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	G5	5	180
19	19	223/4	223/4	0.25		7/16	7/16	3/4	2	1	1/16	1/16	1		-1	77	F5	5	187
19	19	223/4	223/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		-4	80	Ab5	5	181
19	19	56	56	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-1	77	F5	5	188
19	19	56	56	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		-4	80	Ab5	5	182
19	19	113/2	113/2	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		1	55	G3	3	197
19	19	113/2	113/2	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		-2	58	Bb3	3	193
19	19	227/4	227/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		1	79	G5	5	189
19	19	227/4	227/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-2	82	Bb5	5	183
20	20	57	57	0.5		0	0	3/4	4	1	1/8	1/8	1		1	55	G3	3	214
20	20	57	57	0.5		0	0	3/4	3	1	1/8	1/8	1		-2	58	Bb3	3	210
20	20	57	57	0.5		0	0	3/4	2	1	1/8	1/8	1		1	79	G5	5	204
20	20	57	57	0.5		0	0	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	198
20	20	231/4	231/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		1	55	G3	3	215
20	20	231/4	231/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-2	58	Bb3	3	211
20	20	231/4	231/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		1	67	G4	4	205
20	20	231/4	231/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-2	70	Bb4	4	199
20	20	58	58	1.5		1/4	1/4	3/4	4	1	3/8	1/4	3/2		-1	53	F3	3	216
20	20	58	58	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		-4	56	Ab3	3	212
20	20	58	58	0.5		1/4	1/4	3/4	2	1	1/8	1/8	1		1	67	G4	4	206
20	20	58	58	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70	Bb4	4	200
20	20	235/4	235/4	0.25		7/16	7/16	3/4	2	1	1/16	1/16	1		-4	68	Ab4	4	207
20	20	235/4	235/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	201
20	20	59	59	0.5		1/2	1/2	3/4	2	1	1/8	1/8	1		-4	68	Ab4	4	208
20	20	59	59	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	C5	5	202
20	20	119/2	119/2	0.5		5/8	5/8	3/4	4	1	1/8	1/8	1		4	52	E3	3	217
20	20	119/2	119/2	0.5		5/8	5/8	3/4	3	1	1/8	1/8	1		1	55	G3	3	213
20	20	239/4	239/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		-2	70	Bb4	4	209
20	20	239/4	239/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		-5	73	Db5	5	203
21	21	60	60	0.5		0	0	3/4	4	1	1/8	1/8	1		4	52	E3	3	232
21	21	60	60	0.5		0	0	3/4	3	1	1/8	1/8	1		1	55	G3	3	226
21	21	60	60	0.5		0	0	3/4	2	1	1/8	1/8	1		-2	82	Bb5	5	222
21	21	60	60	0.5		0	0	3/4	1	1	1/8	1/8	1		-5	85	Db6	6	218
21	21	243/4	243/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		4	64	E4	4	233
21	21	243/4	243/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		1	67	G4	4	227
21	21	243/4	243/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		-2	82	Bb5	5	223
21	21	243/4	243/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-5	85	Db6	6	219
21	21	61	61	0.5		1/4	1/4	3/4	4	1	1/8	1/8	1		4	64	E4	4	234
21	21	61	61	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		1	67	G4	4	228
21	21	61	61	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		-4	80	Ab5	5	224
21	21	61	61	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		0	84	C6	6	220
21	21	247/4	247/4	0.25		7/16	7/16	3/4	4	1	1/16	1/16	1		-1	65	F4	4	235
21	21	247/4	247/4	0.25		7/16	7/16	3/4	3	1	1/16	1/16	1		-4	68	Ab4	4	229
21	21	62	62	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-1	65	F4	4	236
21	21	62	62	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		-4	68	Ab4	4	230
21	21	125/2	125/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		1	79	G5	5	225
21	21	125/2	125/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	221
21	21	251/4	251/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		1	67	G4	4	237
21	21	251/4	251/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		-2	70	Bb4	4	231
22	22	63	63	0.5		0	0	3/4	4	1	1/8	1/8	1		1	55	G3	3	252
22	22	63	63	0.5		0	0	3/4	3	1	1/8	1/8	1		-2	70	Bb4	4	246
22	22	63	63	0.5		0	0	3/4	2	1	1/8	1/8	1		1	79	G5	5	242
22	22	63	63	0.5		0	0	3/4	1	1	1/8	1/8	1		-2	82	Bb5	5	238
22	22	255/4	255/4	0.25		3/16	3/16	3/4	4	1	1/16	1/16	1		1	43	G2	2	253
22	22	255/4	255/4	0.25		3/16	3/16	3/4	3	1	1/16	1/16	1		-2	58	Bb3	3	247
22	22	255/4	255/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		1	79	G5	5	243
22	22	255/4	255/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		-2	82	Bb5	5	239
22	22	64	64	0.5		1/4	1/4	3/4	4	1	1/8	1/8	1		1	43	G2	2	254
22	22	64	64	0.5		1/4	1/4	3/4	3	1	1/8	1/8	1		-2	58	Bb3	3	248
22	22	64	64	1.5		1/4	1/4	3/4	2	1	3/8	1/4	3/2		-1	77	F5	5	244
22	22	64	64	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		-4	80	Ab5	5	240
22	22	259/4	259/4	0.25		7/16	7/16	3/4	4	1	1/16	1/16	1		-4	44	Ab2	2	255
22	22	259/4	259/4	0.25		7/16	7/16	3/4	3	1	1/16	1/16	1		0	60	C4	4	249
22	22	65	65	0.5		1/2	1/2	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	256
22	22	65	65	0.5		1/2	1/2	3/4	3	1	1/8	1/8	1		0	60	C4	4	250
22	22	131/2	131/2	0.5		5/8	5/8	3/4	2	1	1/8	1/8	1		4	76	E5	5	245
22	22	131/2	131/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	241
22	22	263/4	263/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		-2	46	Bb2	2	257
22	22	263/4	263/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		-5	61	Db4	4	251
23	23	66	66	0.5		0	0	3/4	4	1	1/8	1/8	1		-4	44	Ab2	2	274
23	23	66	66	0.5		0	0	3/4	3	1	1/8	1/8	1		0	60	C4	4	270
23	23	66	66	0.5		0	0	3/4	1	1	1/8	1/8	1		-1	77	F5	5	258
23	23	66	66	0.5		0	0	3/4	2	1	1/8	1/8	1		-1	77	F5	5	264
