mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
75	75	323	323	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	704
75	75	323	323	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	74	D5	5	703
76	76	324	324	2.0		0	0	4/4	3	1	1/2			1/2	1		2	62	D4	4	711
76	76	324	324	2.0		0	0	4/4	2	1	1/2			1/2	1		6	78	F#5	5	708
76	76	326	326	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		3	57	A3	3	712
76	76	326	326	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		7	73	C#5	5	709
76	76	327	327	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		7	49	C#3	3	714
76	76	327	327	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	713
76	76	327	327	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	710
76	76	327	327	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	707
77	77	328	328	2.0		0	0	4/4	4	1	1/2			1/2	1		4	52	E3	3	727
77	77	328	328	1.0		0	0	4/4	3	1	1/4			1/4	1		8	56	G#3	3	723
77	77	328	328	1.0		0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	719
77	77	328	328	1.0		0	0	4/4	1	1	1/4			1/4	1		8	68	G#4	4	715
77	77	329	329	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	724
77	77	329	329	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	724
77	77	329	329	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		8	68	G#4	4	720
77	77	329	329	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		5	71	B4	4	716
77	77	330	330	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		5	47	B2	2	728
77	77	330	330	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		5	59	B3	3	725
77	77	330	330	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	62	D4	4	725
77	77	330	330	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		8	68	G#4	4	721
77	77	330	330	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		4	76	E5	5	717
77	77	331	331	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		5	47	B2	2	729
77	77	331	331	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	726
77	77	331	331	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	726
77	77	331	331	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		8	68	G#4	4	722
77	77	331	331	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		8	80	G#5	5	718
78	78	332	332	2.0		0	0	4/4	4	1	1/2			1/2	1		7	49	C#3	3	742
78	78	332	332	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	738
78	78	332	332	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	734
78	78	332	332	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	730
78	78	333	333	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		7	61	C#4	4	739
78	78	333	333	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	735
78	78	333	333	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		3	69	A4	4	735
78	78	333	333	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		7	85	C#6	6	731
78	78	334	334	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	743
78	78	334	334	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		7	61	C#4	4	740
78	78	334	334	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	64	E4	4	736
78	78	334	334	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	69	A4	4	736
78	78	334	334	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		4	88	E6	6	732
78	78	335	335	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	744
78	78	335	335	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	741
78	78	335	335	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	737
78	78	335	335	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	737
78	78	335	335	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		3	93	A6	6	733
79	79	336	336	2.0		0	0	4/4	4	1	1/2			1/2	1		4	40	E2	2	751
79	79	336	336	2.0		0	0	4/4	3	1	1/2			1/2	1		3	57	A3	3	749
79	79	336	336	2.0		0	0	4/4	2	1	1/2			1/2	1		7	61	C#4	4	747
79	79	336	336	2.0		0	0	4/4	2	1	1/2			1/2	1		4	64	E4	4	747
79	79	336	336	2.0		0	0	4/4	1	1	1/2			1/2	1		7	97	C#7	7	745
79	79	338	338	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		4	52	E3	3	752
79	79	338	338	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		5	59	B3	3	750
79	79	338	338	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		2	62	D4	4	750
79	79	338	338	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		8	68	G#4	4	748
79	79	338	338	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		8	80	G#5	5	746
80	80		340	1.0	1	0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	759
80	80		340	1.0	1	0	0	4/4	3	1	1/4			1/4	1		4	52	E3	3	757
80	80		340	1.0	1	0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	757
80	80		340	1.0	1	0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	755
80	80		340	1.0	1	0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	753
80	80		343	1.0	1	3/4	3/4	4/4	4	1	1/4			1/4	1		4	40	E2	2	760
80	80		343	1.0	1	3/4	3/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	758
80	80		343	1.0	1	3/4	3/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	756
80	80		343	1.0	1	3/4	3/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	754
81	81		344	2.0	1	0	0	4/4	4	1	1/2			1/2	1		4	40	E2	2	767
81	81		344	2.0	1	0	0	4/4	3	1	1/2			1/2	1		4	52	E3	3	765
81	81		344	2.0	1	0	0	4/4	2	1	1/2			1/2	1		7	61	C#4	4	763
81	81		344	2.0	1	0	0	4/4	1	1	1/2			1/2	1		7	73	C#5	5	761
81	81		346	2.0	1	1/2	1/2	4/4	4	1	1/2			1/2	1		11	41	E#2	2	768
81	81		346	2.0	1	1/2	1/2	4/4	3	1	1/2			1/2	1		11	53	E#3	3	766
81	81		346	2.0	1	1/2	1/2	4/4	2	1	1/2			1/2	1		5	59	B3	3	764
81	81		346	2.0	1	1/2	1/2	4/4	2	1	1/2			1/2	1		2	62	D4	4	764
81	81		346	2.0	1	1/2	1/2	4/4	1	1	1/2			1/2	1		8	68	G#4	4	762
82	82		351	1.0	1	3/4	3/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	772
82	82		351	1.0	1	3/4	3/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	771
82	82		351	1.0	1	3/4	3/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	770
82	82		351	1.0	1	3/4	3/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	769
83	83		352	1.0	1	0	0	4/4	4	1	1/4			1/4	1		0	36	C2	2	781
83	83		352	1.0	1	0	0	4/4	3	1	1/4			1/4	1		0	48	C3	3	777
83	83		352	2.0	1	0	0	4/4	2	1	1/2			1/2	1		0	72	C5	5	775
83	83		352	2.0	1	0	0	4/4	1	1	1/2			1/2	1		0	84	C6	6	773
83	83		353	1.0	1	1/4	1/4	4/4	4	1	1/4			1/4	1		0	36	C2	2	782
83	83		353	1.0	1	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	778
83	83		354	1.0	1	1/2	1/2	4/4	4	1	1/4			1/4	1		4	40	E2	2	783
83	83		354	1.0	1	1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	779
83	83		354	2.0	1	1/2	1/2	4/4	2	1	1/2			1/2	1		1	67	G4	4	776
83	83		354	2.0	1	1/2	1/2	4/4	1	1	1/2			1/2	1		1	79	G5	5	774
83	83		355	1.0	1	3/4	3/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	784
83	83		355	1.0	1	3/4	3/4	4/4	3	1	1/4			1/4	1		1	55	G3	3	780
84	84		356	1.0	1	0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	791
84	84		356	1.0	1	0	0	4/4	3	1	1/4			1/4	1		4	52	E3	3	789
84	84		356	1.0	1	0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	789
84	84		356	1.0	1	0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	787
84	84		356	1.0	1	0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	785
84	84		359	1.0	1	3/4	3/4	4/4	3	1	1/4			1/4	1		6	54	F#3	3	790
84	84		359	1.0	1	3/4	3/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	788
84	84		359	1.0	1	3/4	3/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	786
85	85	340	360	2.0		0	0	4/4	3	1	1/2			1/2	1		4	52	E3	3	796
85	85	340	360	2.0		0	0	4/4	2	1	1/2			1/2	1		3	69	A4	4	794
85	85	340	360	2.0		0	0	4/4	1	1	1/2			1/2	1		7	73	C#5	5	792
85	85	342	362	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		4	52	E3	3	797
85	85	342	362	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		5	59	B3	3	795
85	85	342	362	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		8	68	G#4	4	793
85	85	343	363	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		5	47	B2	2	798
86	86	344	364	2.0		0	0	4/4	4	1	1/2			1/2	1		2	50	D3	3	799
86	86	346	366	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	800
87	86	347	367	1.0		0	3/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	804
87	86	347	367	1.0		0	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	802
87	86	347	367	1.0		0	3/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	803
87	86	347	367	1.0		0	3/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	801
88	87	348	368	2.0		0	0	4/4	4	1	1/2			1/2	1		0	48	C3	3	814
88	87	348	368	2.0		0	0	4/4	2	1	1/2			1/2	1		0	60	C4	4	808
88	87	348	368	2.0		0	0	4/4	3	1	1/2			1/2	1		0	60	C4	4	811
88	87	348	368	2.0		0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	805
88	87	350	370	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		8	44	G#2	2	815
88	87	350	370	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		8	56	G#3	3	809
88	87	350	370	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		8	56	G#3	3	812
88	87	350	370	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		8	68	G#4	4	806
88	87	351	371	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		0	48	C3	3	816
88	87	351	371	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	810
88	87	351	371	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	813
88	87	351	371	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	807
89	88	352	372	2.0		0	0	4/4	4	1	1/2			1/2	1		4	52	E3	3	826
89	88	352	372	2.0		0	0	4/4	2	1	1/2			1/2	1		4	64	E4	4	820
89	88	352	372	2.0		0	0	4/4	3	1	1/2			1/2	1		4	64	E4	4	823
89	88	352	372	2.0		0	0	4/4	1	1	1/2			1/2	1		4	76	E5	5	817
89	88	354	374	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		5	47	B2	2	827
89	88	354	374	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	821
89	88	354	374	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		5	59	B3	3	824
89	88	354	374	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		5	71	B4	4	818
89	88	355	375	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	825
89	88	355	375	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		4	52	E3	3	828
89	88	355	375	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	822
89	88	355	375	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	819
90	89	356	376	2.0		0	0	4/4	3	1	1/2			1/2	1		1	55	G3	3	833
90	89	356	376	2.0		0	0	4/4	4	1	1/2			1/2	1		1	55	G3	3	835
90	89	356	376	2.0		0	0	4/4	2	1	1/2			1/2	1		1	67	G4	4	831
90	89	356	376	2.0		0	0	4/4	1	1	1/2			1/2	1		1	79	G5	5	829
90	89	358	378	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	834
90	89	358	378	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		2	50	D3	3	836
90	89	358	378	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	62	D4	4	832
90	89	358	378	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		2	74	D5	5	830
91	90	363	383	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		2	38	D2	2	840
91	90	363	383	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	50	D3	3	839
91	90	363	383	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	838
91	90	363	383	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		2	74	D5	5	837
92	91	364	384	2.0		0	0	4/4	4	1	1/2			1/2	1		-1	41	F2	2	847
92	91	364	384	2.0		0	0	4/4	3	1	1/2			1/2	1		-1	53	F3	3	845
92	91	364	384	2.0		0	0	4/4	2	1	1/2			1/2	1		-1	65	F4	4	843
92	91	364	384	2.0		0	0	4/4	1	1	1/2			1/2	1		-1	77	F5	5	841
92	91	366	386	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		0	36	C2	2	848
92	91	366	386	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		0	48	C3	3	846
92	91	366	386	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		0	60	C4	4	844
92	91	366	386	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		0	72	C5	5	842
93	92	369	389	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		4	76	E5	5	849
93	92	370	390	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	74	D5	5	850
93	92	371	391	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	852
93	92	371	391	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		4	64	E4	4	853
93	92	371	391	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	851
94	93	372	392	1.0		0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	860
94	93	372	392	2.0		0	0	4/4	4	1	1/2			1/2	1		1	67	G4	4	862
94	93	372	392	1.0		0	0	4/4	2	1	1/4			1/4	1		5	71	B4	4	857
94	93	373	393	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	858
94	93	373	393	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		1	79	G5	5	854
94	93	374	394	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		1	55	G3	3	861
94	93	374	394	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		2	62	D4	4	863
94	93	374	394	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		2	74	D5	5	859
94	93	374	394	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-1	77	F5	5	855
94	93	375	395	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	856
95	94	376	396	1.0		0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	864
95	94	377	397	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	867
95	94	377	397	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		4	76	E5	5	865
95	94	378	398	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		0	60	C4	4	868
95	94	378	398	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		-1	77	F5	5	866
95	94	379	399	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	869
95	94	379	399	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		2	62	D4	4	870
96	95	380	400	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	874
96	95	380	400	2.0		0	0	4/4	4	1	1/2			1/2	1		-1	65	F4	4	881
96	95	381	401	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	875
96	95	381	401	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-1	65	F4	4	878
96	95	381	401	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	871
96	95	382	402	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		0	60	C4	4	876
96	95	382	402	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1		0	60	C4	4	882
96	95	382	402	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	64	E4	4	879
96	95	382	402	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		1	79	G5	5	872
96	95	383	403	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	877
96	95	383	403	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	880
96	95	383	403	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		-1	77	F5	5	873
97	96	384	404	1.0		0	0	4/4	3	1	1/4			1/4	1		0	60	C4	4	891
97	96	384	404	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	887
97	96	384	404	1.0		0	0	4/4	1	1	1/4			1/4	1		4	76	E5	5	883
97	96	385	405	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	888
97	96	385	405	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	892
97	96	385	405	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		-1	77	F5	5	884
97	96	386	406	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		0	60	C4	4	889
97	96	386	406	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	64	E4	4	893
97	96	386	406	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		1	79	G5	5	885
97	96	387	407	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		-1	53	F3	3	895
97	96	387	407	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1	1	3	69	A4	4	894
97	96	387	407	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1	1	0	72	C5	5	890
97	96	387	407	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	886
98	97	388	408	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	906
98	97	388	408	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	3	69	A4	4	902
98	97	388	408	1.0		0	0	4/4	2	1	1/4			1/4	1	-1	0	72	C5	5	898
98	97	388	408	2.0		0	0	4/4	1	1	1/2			1/2	1		4	88	E6	6	896
98	97	389	409	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	903
98	97	389	409	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		4	76	E5	5	899
98	97	390	410	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		4	52	E3	3	907
98	97	390	410	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		8	56	G#3	3	904
98	97	390	410	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	74	D5	5	900
98	97	390	410	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		5	83	B5	5	897
98	97	391	411	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	905
98	97	391	411	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	901
99	98	392	412	1.0		0	0	4/4	3	1	1/4			1/4	1		8	56	G#3	3	913
99	98	392	412	1.0		0	0	4/4	2	1	1/4			1/4	1		5	71	B4	4	909
99	98	393	413	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	914
99	98	393	413	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	910
99	98	394	414	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1	1	5	59	B3	3	915
99	98	394	414	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		2	74	D5	5	911
99	98	395	415	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		-1	53	F3	3	916
99	98	395	415	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		3	69	A4	4	912
99	98	395	415	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		5	83	B5	5	908
100	99	396	416	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	927
100	99	396	416	1.0		0	0	4/4	3	1	1/4			1/4	1	-1	5	59	B3	3	923
100	99	396	416	1.0		0	0	4/4	2	1	1/4			1/4	1		8	68	G#4	4	919
100	99	396	416	2.0		0	0	4/4	1	1	1/2			1/2	1		2	86	D6	6	917
100	99	397	417	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	924
100	99	397	417	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		5	71	B4	4	920
100	99	398	418	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		4	52	E3	3	928
100	99	398	418	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	925
100	99	398	418	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	69	A4	4	921
100	99	398	418	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		3	81	A5	5	918
100	99	399	419	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	926
100	99	399	419	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		2	74	D5	5	922
101	100	400	420	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	934
101	100	400	420	1.0		0	0	4/4	2	1	1/4			1/4	1		0	72	C5	5	930
101	100	401	421	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		5	59	B3	3	935
101	100	401	421	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		2	74	D5	5	931
101	100	402	422	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	936
101	100	402	422	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	76	E5	5	932
101	100	403	423	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1	1	0	48	C3	3	938
101	100	403	423	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		3	57	A3	3	937
101	100	403	423	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-1	77	F5	5	933
101	100	403	423	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		2	86	D6	6	929
102	101	404	424	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	0	48	C3	3	945
102	101	404	424	2.0		0	0	4/4	3	1	1/2			1/2	1		0	60	C4	4	943
102	101	404	424	1.0		0	0	4/4	2	1	1/4			1/4	1		4	76	E5	5	941
102	101	404	424	1.0		0	0	4/4	1	1	1/4			1/4	1		2	86	D6	6	939
102	101	405	425	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		0	48	C3	3	946
102	101	406	426	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	947
102	101	406	426	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		1	55	G3	3	944
102	101	406	426	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		4	76	E5	5	942
102	101	406	426	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		0	84	C6	6	940
102	101	407	427	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	948
103	102	408	428	1.0		0	0	4/4	4	1	1/4			1/4	1		1	43	G2	2	953
103	102	409	429	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	954
103	102	409	429	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	949
103	102	410	430	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1	1	-2	46	Bb2	2	955
103	102	410	430	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		-2	82	Bb5	5	950
103	102	411	431	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	952
103	102	411	431	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		1	67	G4	4	952
103	102	411	431	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	951
104	103	412	432	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	-2	46	Bb2	2	963
104	103	412	432	2.0		0	0	4/4	2	1	1/2			1/2	1		-2	70	Bb4	4	958
104	103	412	432	1.0		0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	956
104	103	413	433	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	964
104	103	413	433	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-5	61	Db4	4	960
104	103	414	434	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	965
104	103	414	434	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	961
104	103	414	434	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		-1	65	F4	4	959
104	103	415	435	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	966
104	103	415	435	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	962
104	103	415	435	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		0	84	C6	6	957
105	104	416	436	1.0		0	0	4/4	4	1	1/4			1/4	1		-1	41	F2	2	975
105	104	416	436	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	971
105	104	416	436	2.0		0	0	4/4	1	1	1/2			1/2	1		-1	89	F6	6	967
105	104	417	437	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	976
105	104	417	437	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	972
105	104	418	438	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	977
105	104	418	438	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		0	60	C4	4	973
105	104	418	438	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		0	84	C6	6	968
105	104	419	439	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		3	45	A2	2	978
105	104	419	439	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	974
105	104	419	439	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	970
105	104	419	439	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	969
106	105	420	440	1.0		0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	990
106	105	420	440	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	986
