mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	10	10	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		2	50	D3	3	52
4	4	10	10	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		0	60	C4	4	47
4	4	10	10	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		3	69	A4	4	44
4	4	21/2	21/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	39
4	4	11	11	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		1	55	G3	3	53
4	4	11	11	0.3333333333333333		1/2	1/2	3/4	3	1	1/12	1/8	2/3		5	59	B3	3	48
4	4	11	11	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1	1	1	67	G4	4	45
4	4	11	11	0.3333333333333333		1/2	1/2	3/4	1	1	1/12	1/8	2/3		1	79	G5	5	40
4	4	34/3	34/3	0.3333333333333333		7/12	7/12	3/4	3	1	1/12	1/8	2/3		2	62	D4	4	49
4	4	34/3	34/3	0.3333333333333333		7/12	7/12	3/4	1	1	1/12	1/8	2/3		-1	77	F5	5	41
4	4	35/3	35/3	0.3333333333333333		2/3	2/3	3/4	3	1	1/12	1/8	2/3		1	67	G4	4	50
4	4	35/3	35/3	0.3333333333333333		2/3	2/3	3/4	1	1	1/12	1/8	2/3		2	74	D5	5	42
5	5	12	12	2.0		0	0	3/4	4	1	1/2	1/2	1		0	60	C4	4	75
5	5	12	12	2.0		0	0	3/4	3	1	1/2	1/2	1		4	64	E4	4	70
5	5	12	12	0.5		0	0	3/4	2	1	1/8	1/8	1	-1	1	67	G4	4	59
5	5	12	12	2.0		0	0	3/4	1	1	1/2	1/2	1		0	72	C5	5	54
5	5	25/2	25/2	0.25		1/8	1/8	3/4	2	1	1/16	1/16	1		1	67	G4	4	60
5	5	51/4	51/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		3	69	A4	4	61
5	5	13	13	0.25		1/4	1/4	3/4	2	1	1/16	1/16	1		1	67	G4	4	62
5	5	53/4	53/4	0.25		5/16	5/16	3/4	2	1	1/16	1/16	1		3	69	A4	4	63
5	5	27/2	27/2	0.25		3/8	3/8	3/4	2	1	1/16	1/16	1		1	67	G4	4	64
5	5	55/4	55/4	0.25		7/16	7/16	3/4	2	1	1/16	1/16	1		3	69	A4	4	65
5	5	14	14	0.25		1/2	1/2	3/4	4	1	1/16	1/16	1		2	62	D4	4	76
5	5	14	14	0.25		1/2	1/2	3/4	3	1	1/16	1/16	1		-1	65	F4	4	71
5	5	14	14	0.25		1/2	1/2	3/4	2	1	1/16	1/16	1		1	67	G4	4	66
5	5	14	14	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		5	71	B4	4	55
5	5	57/4	57/4	0.25		9/16	9/16	3/4	4	1	1/16	1/16	1		0	60	C4	4	77
5	5	57/4	57/4	0.25		9/16	9/16	3/4	3	1	1/16	1/16	1		4	64	E4	4	72
5	5	57/4	57/4	0.25		9/16	9/16	3/4	2	1	1/16	1/16	1		3	69	A4	4	67
5	5	57/4	57/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	56
5	5	29/2	29/2	0.25		5/8	5/8	3/4	4	1	1/16	1/16	1		5	59	B3	3	78
5	5	29/2	29/2	0.25		5/8	5/8	3/4	3	1	1/16	1/16	1		2	62	D4	4	73
5	5	29/2	29/2	0.25		5/8	5/8	3/4	2	1	1/16	1/16	1		5	71	B4	4	68
5	5	29/2	29/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	57
5	5	59/4	59/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		3	57	A3	3	79
5	5	59/4	59/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		0	60	C4	4	74
5	5	59/4	59/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		0	72	C5	5	69
5	5	59/4	59/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	58
6	6	15	15	1.0		0	0	3/4	4	1	1/4	1/4	1		1	55	G3	3	86
6	6	15	15	2.0		0	0	3/4	3	1	1/2	1/2	1		5	59	B3	3	84
6	6	15	15	2.0		0	0	3/4	2	1	1/2	1/2	1		2	74	D5	5	82
6	6	15	15	2.0		0	0	3/4	1	1	1/2	1/2	1		-1	77	F5	5	80
6	6	16	16	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		8	56	G#3	3	87
6	6	17	17	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		3	57	A3	3	88
6	6	17	17	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		0	60	C4	4	85
6	6	17	17	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		0	72	C5	5	83
6	6	17	17	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	E5	5	81
7	7	18	18	1.0		0	0	3/4	4	1	1/4	1/4	1		-1	53	F3	3	99
7	7	18	18	1.0		0	0	3/4	3	1	1/4	1/4	1		0	60	C4	4	95
7	7	18	18	2.0		0	0	3/4	2	1	1/2	1/2	1		0	72	C5	5	93
7	7	18	18	1.5		0	0	3/4	1	1	3/8	1/4	3/2		2	74	D5	5	89
7	7	19	19	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		6	54	F#3	3	100
7	7	19	19	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		2	62	D4	4	96
7	7	39/2	39/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	90
7	7	20	20	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		1	55	G3	3	101
7	7	20	20	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		5	71	B4	4	94
7	7	20	20	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	G5	5	91
7	7	41/2	41/2	0.25		5/8	5/8	3/4	3	1	1/16	1/16	1		0	60	C4	4	97
7	7	41/2	41/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	F5	5	92
7	7	83/4	83/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		2	62	D4	4	98
8	8	21	21	1.0		0	0	3/4	4	1	1/4	1/4	1		0	60	C4	4	111
8	8	21	21	1.0		0	0	3/4	3	1	1/4	1/4	1		4	64	E4	4	108
8	8	21	21	1.0		0	0	3/4	2	1	1/4	1/4	1		0	72	C5	5	105
8	8	21	21	1.75		0	0	3/4	1	1	7/16	1/4	7/4		4	76	E5	5	102
8	8	22	22	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		1	55	G3	3	112
8	8	22	22	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		-1	65	F4	4	109
8	8	22	22	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		5	71	B4	4	106
8	8	91/4	91/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	103
8	8	23	23	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		0	48	C3	3	113
8	8	23	23	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		4	64	E4	4	110
8	8	23	23	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	104
8	8	23	23	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		0	72	C5	5	107
9	9	24	24	2.0		0	0	3/4	4	1	1/2	1/2	1		0	48	C3	3	129
9	9	24	24	2.0		0	0	3/4	3	1	1/2	1/2	1		4	52	E3	3	124
9	9	24	24	2.0		0	0	3/4	2	1	1/2	1/2	1		1	55	G3	3	119
9	9	24	24	2.0		0	0	3/4	1	1	1/2	1/2	1		0	60	C4	4	114
9	9	26	26	0.25		1/2	1/2	3/4	4	1	1/16	1/16	1		2	50	D3	3	130
9	9	26	26	0.25		1/2	1/2	3/4	3	1	1/16	1/16	1		-1	53	F3	3	125
9	9	26	26	0.25		1/2	1/2	3/4	2	1	1/16	1/16	1		1	55	G3	3	120
9	9	26	26	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		5	59	B3	3	115
9	9	105/4	105/4	0.25		9/16	9/16	3/4	4	1	1/16	1/16	1		0	48	C3	3	131
9	9	105/4	105/4	0.25		9/16	9/16	3/4	3	1	1/16	1/16	1		4	52	E3	3	126
9	9	105/4	105/4	0.25		9/16	9/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	121
9	9	105/4	105/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	116
9	9	53/2	53/2	0.25		5/8	5/8	3/4	4	1	1/16	1/16	1		5	47	B2	2	132
9	9	53/2	53/2	0.25		5/8	5/8	3/4	3	1	1/16	1/16	1		2	50	D3	3	127
9	9	53/2	53/2	0.25		5/8	5/8	3/4	2	1	1/16	1/16	1		5	59	B3	3	122
9	9	53/2	53/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	117
9	9	107/4	107/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		3	45	A2	2	133
9	9	107/4	107/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		0	48	C3	3	128
9	9	107/4	107/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		0	60	C4	4	123
9	9	107/4	107/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	118
10	10	27	27	1.0		0	0	3/4	4	1	1/4	1/4	1		1	43	G2	2	140
10	10	27	27	2.0		0	0	3/4	3	1	1/2	1/2	1		2	50	D3	3	138
10	10	27	27	2.0		0	0	3/4	2	1	1/2	1/2	1		5	59	B3	3	136
10	10	27	27	2.0		0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	134
10	10	28	28	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		8	44	G#2	2	141
10	10	29	29	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		3	45	A2	2	142
10	10	29	29	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		0	48	C3	3	139
10	10	29	29	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	137
10	10	29	29	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	E4	4	135
11	11	30	30	1.0		0	0	3/4	4	1	1/4	1/4	1		-1	41	F2	2	149
11	11	30	30	2.0		0	0	3/4	3	1	1/2	1/2	1		0	48	C3	3	147
11	11	30	30	2.0		0	0	3/4	2	1	1/2	1/2	1		0	60	C4	4	145
11	11	30	30	2.0		0	0	3/4	1	1	1/2	1/2	1		2	62	D4	4	143
11	11	31	31	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1		6	42	F#2	2	150
11	11	32	32	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		2	50	D3	3	148
11	11	32	32	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	146
11	11	32	32	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1	1	3	69	A4	4	144
12	12	33	33	1.0		0	0	3/4	4	1	1/4	1/4	1		1	43	G2	2	165
12	12	33	33	1.0		0	0	3/4	3	1	1/4	1/4	1		2	50	D3	3	160
12	12	33	33	1.0		0	0	3/4	2	1	1/4	1/4	1		5	59	B3	3	157
12	12	33	33	0.5		0	0	3/4	1	1	1/8	1/8	1	-1	3	69	A4	4	151
12	12	67/2	67/2	1.0		1/8	1/8	3/4	1	1	1/4	1/4	1		1	67	G4	4	152
12	12	34	34	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		2	38	D2	2	166
12	12	34	34	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1	1	2	50	D3	3	161
12	12	34	34	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		0	60	C4	4	158
12	12	69/2	69/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	153
12	12	35	35	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		1	43	G2	2	167
12	12	35	35	0.3333333333333333		1/2	1/2	3/4	3	1	1/12	1/8	2/3	-1	2	50	D3	3	162
12	12	35	35	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		5	59	B3	3	159
12	12	35	35	0.3333333333333333		1/2	1/2	3/4	1	1	1/12	1/8	2/3		1	67	G4	4	154
12	12	106/3	106/3	0.3333333333333333		7/12	7/12	3/4	3	1	1/12	1/8	2/3		2	50	D3	3	163
12	12	106/3	106/3	0.3333333333333333		7/12	7/12	3/4	1	1	1/12	1/8	2/3		-1	65	F4	4	155
12	12	107/3	107/3	0.3333333333333333		2/3	2/3	3/4	3	1	1/12	1/8	2/3		-1	53	F3	3	164
12	12	107/3	107/3	0.3333333333333333		2/3	2/3	3/4	1	1	1/12	1/8	2/3		2	62	D4	4	156
13	13	36	36	2.0		0	0	3/4	4	1	1/2	1/2	1		0	48	C3	3	191
13	13	36	36	2.0		0	0	3/4	3	1	1/2	1/2	1		4	52	E3	3	186
13	13	36	36	0.5		0	0	3/4	2	1	1/8	1/8	1		0	60	C4	4	175
13	13	36	36	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	60	C4	4	168
13	13	73/2	73/2	0.25		1/8	1/8	3/4	2	1	1/16	1/16	1		1	55	G3	3	176
13	13	147/4	147/4	0.25		3/16	3/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	177
13	13	37	37	0.25		1/4	1/4	3/4	2	1	1/16	1/16	1		1	55	G3	3	178
13	13	149/4	149/4	0.25		5/16	5/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	179
13	13	75/2	75/2	0.25		3/8	3/8	3/4	2	1	1/16	1/16	1		1	55	G3	3	180
13	13	75/2	75/2	0.25		3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	169
13	13	151/4	151/4	0.25		7/16	7/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	181
13	13	151/4	151/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	170
13	13	38	38	0.25		1/2	1/2	3/4	4	1	1/16	1/16	1		2	50	D3	3	192
13	13	38	38	0.25		1/2	1/2	3/4	3	1	1/16	1/16	1		-1	53	F3	3	187
13	13	38	38	0.25		1/2	1/2	3/4	2	1	1/16	1/16	1		1	55	G3	3	182
13	13	38	38	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		5	59	B3	3	171
13	13	153/4	153/4	0.25		9/16	9/16	3/4	4	1	1/16	1/16	1		0	48	C3	3	193
13	13	153/4	153/4	0.25		9/16	9/16	3/4	3	1	1/16	1/16	1		4	52	E3	3	188
13	13	153/4	153/4	0.25		9/16	9/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	183
13	13	153/4	153/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	172
13	13	77/2	77/2	0.25		5/8	5/8	3/4	4	1	1/16	1/16	1		5	47	B2	2	194
13	13	77/2	77/2	0.25		5/8	5/8	3/4	3	1	1/16	1/16	1		2	50	D3	3	189
13	13	77/2	77/2	0.25		5/8	5/8	3/4	2	1	1/16	1/16	1		5	59	B3	3	184
13	13	77/2	77/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	173
13	13	155/4	155/4	0.25		11/16	11/16	3/4	4	1	1/16	1/16	1		3	45	A2	2	195
13	13	155/4	155/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		0	48	C3	3	190
13	13	155/4	155/4	0.25		11/16	11/16	3/4	2	1	1/16	1/16	1		0	60	C4	4	185
13	13	155/4	155/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	174
14	14	39	39	1.0		0	0	3/4	4	1	1/4	1/4	1		1	43	G2	2	202
14	14	39	39	2.0		0	0	3/4	3	1	1/2	1/2	1		2	50	D3	3	200
14	14	39	39	2.0		0	0	3/4	2	1	1/2	1/2	1		5	59	B3	3	198
14	14	39	39	2.0		0	0	3/4	1	1	1/2	1/2	1		-1	65	F4	4	196
14	14	40	40	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		8	44	G#2	2	203
14	14	41	41	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		3	45	A2	2	204
14	14	41	41	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		0	48	C3	3	201
14	14	41	41	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1	1	0	60	C4	4	199
14	14	41	41	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	E4	4	197
15	15	42	42	1.0		0	0	3/4	4	1	1/4	1/4	1		-1	41	F2	2	215
15	15	42	42	1.0		0	0	3/4	3	1	1/4	1/4	1		0	48	C3	3	211
15	15	42	42	2.0		0	0	3/4	2	1	1/2	1/2	1	-1	0	60	C4	4	209
15	15	42	42	1.5		0	0	3/4	1	1	3/8	1/4	3/2		2	62	D4	4	205
15	15	43	43	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		6	42	F#2	2	216
15	15	43	43	1.5		1/4	1/4	3/4	3	1	3/8	1/4	3/2		2	50	D3	3	212
15	15	87/2	87/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	206
15	15	44	44	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		1	43	G2	2	217
15	15	44	44	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		5	59	B3	3	210
15	15	44	44	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	G4	4	207
15	15	89/2	89/2	0.25		5/8	5/8	3/4	3	1	1/16	1/16	1		0	48	C3	3	213
15	15	89/2	89/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65	F4	4	208
15	15	179/4	179/4	0.25		11/16	11/16	3/4	3	1	1/16	1/16	1		2	50	D3	3	214
16	16	45	45	1.0		0	0	3/4	4	1	1/4	1/4	1		0	48	C3	3	227
16	16	45	45	1.0		0	0	3/4	3	1	1/4	1/4	1		4	52	E3	3	224
16	16	45	45	1.0		0	0	3/4	2	1	1/4	1/4	1		0	60	C4	4	221
16	16	45	45	1.75		0	0	3/4	1	1	7/16	1/4	7/4		4	64	E4	4	218
16	16	46	46	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		1	43	G2	2	228
16	16	46	46	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		-1	53	F3	3	225
16	16	46	46	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		5	59	B3	3	222
16	16	187/4	187/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	219
16	16	47	47	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1		0	36	C2	2	229
16	16	47	47	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1		4	52	E3	3	226
16	16	47	47	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		0	60	C4	4	220
16	16	47	47	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	223
17	17	48	48	2.0		0	0	3/4	1	1	1/2	1/2	1		1	67	G4	4	230
17	17	49	49	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1		1	55	G3	3	237
17	17	49	49	2.0		1/4	1/4	3/4	3	1	1/2	1/2	1		5	59	B3	3	236
17	17	49	49	2.0		1/4	1/4	3/4	2	1	1/2	1/2	1		2	62	D4	4	235
17	17	50	50	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		6	66	F#4	4	231
17	17	201/4	201/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	232
17	17	101/2	101/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	233
17	17	203/4	203/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	234
18	18	51	51	1.5		0	0	3/4	1	1	3/8	1/4	3/2		0	72	C5	5	238
18	18	52	52	2.0		1/4	1/4	3/4	4	1	1/2	1/2	1		1	55	G3	3	246
18	18	52	52	2.0		1/4	1/4	3/4	3	1	1/2	1/2	1		0	60	C4	4	245
18	18	52	52	2.0		1/4	1/4	3/4	2	1	1/2	1/2	1		6	66	F#4	4	244
18	18	105/2	105/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	239
18	18	53	53	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		8	68	G#4	4	240
18	18	213/4	213/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	241
18	18	107/2	107/2	0.25		5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	B4	4	242
18	18	215/4	215/4	0.25		11/16	11/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	243
19	19	54	54	0.5		0	0	3/4	1	1	1/8	1/8	1		2	74	D5	5	247
19	19	109/2	109/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	248
19	19	55	55	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		1	55	G3	3	259
19	19	55	55	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		2	62	D4	4	257
19	19	55	55	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65	F4	4	255
19	19	55	55	0.25		1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	249
19	19	221/4	221/4	0.25		5/16	5/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	250
19	19	111/2	111/2	0.25		3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	251
19	19	223/4	223/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	252
19	19	56	56	1.0		1/2	1/2	3/4	4	1	1/4	1/4	1	1	1	55	G3	3	260
19	19	56	56	1.0		1/2	1/2	3/4	3	1	1/4	1/4	1	1	0	60	C4	4	258
19	19	56	56	1.0		1/2	1/2	3/4	2	1	1/4	1/4	1	1	4	64	E4	4	256
19	19	56	56	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	253
19	19	113/2	113/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	C5	5	254
20	20	57	57	1.0		0	0	3/4	4	1	1/4	1/4	1	-1	1	55	G3	3	277
20	20	57	57	1.0		0	0	3/4	3	1	1/4	1/4	1	-1	0	60	C4	4	275
20	20	57	57	1.0		0	0	3/4	2	1	1/4	1/4	1	-1	4	64	E4	4	273
20	20	57	57	0.25		0	0	3/4	1	1	1/16	1/16	1		5	71	B4	4	261
20	20	229/4	229/4	0.25		1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	C5	5	262
20	20	115/2	115/2	0.25		1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	263
20	20	231/4	231/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	264
20	20	58	58	1.0		1/4	1/4	3/4	4	1	1/4	1/4	1		1	55	G3	3	278
20	20	58	58	1.0		1/4	1/4	3/4	3	1	1/4	1/4	1		5	59	B3	3	276
20	20	58	58	1.0		1/4	1/4	3/4	2	1	1/4	1/4	1		2	62	D4	4	274
20	20	58	58	0.25		1/4	1/4	3/4	1	1	1/16	1/16	1		-1	77	F5	5	265
20	20	233/4	233/4	0.25		5/16	5/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	266
20	20	117/2	117/2	0.25		3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	A5	5	267
20	20	235/4	235/4	0.25		7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	268
20	20	59	59	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		-1	77	F5	5	269
