mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0		0	0	6/8	4	1	1/4			1/4	1		4	52	E3	3	6
1	1	0	0	1.0		0	0	6/8	3	1	1/4			1/4	1		5	59	B3	3	4
1	1	0	0	1.0		0	0	6/8	1	1	1/4			1/4	1		4	64	E4	4	0
1	1	0	0	1.0		0	0	6/8	3	1	1/4			1/4	1		4	64	E4	4	4
1	1	0	0	1.0		0	0	6/8	2	1	1/4			1/4	1		1	67	G4	4	2
1	1	0	0	1.0		0	0	6/8	1	1	1/4			1/4	1		5	71	B4	4	0
1	1	0	0	1.0		0	0	6/8	2	1	1/4			1/4	1		5	71	B4	4	2
1	1	0	0	1.0		0	0	6/8	1	1	1/4			1/4	1		4	76	E5	5	0
1	1	0	0	1.0		0	0	6/8	2	1	1/4			1/4	1		4	76	E5	5	2
1	1	3/2	3/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		9	51	D#3	3	7
1	1	3/2	3/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		5	59	B3	3	5
1	1	3/2	3/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		6	66	F#4	4	5
1	1	3/2	3/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	1
1	1	3/2	3/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		5	71	B4	4	3
1	1	3/2	3/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		6	78	F#5	5	3
1	1	3/2	3/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	83	B5	5	1
3	3	6	6	0.5		0	0	6/8	4	1	1/8			1/8	1		4	52	E3	3	13
3	3	6	6	0.5		0	0	6/8	1	1	1/8			1/8	1		4	64	E4	4	8
3	3	13/2	13/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	14
3	3	13/2	13/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		5	59	B3	3	9
3	3	7	7	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		1	55	G3	3	15
3	3	7	7	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		1	67	G4	4	10
3	3	15/2	15/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	12
3	3	15/2	15/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	5	59	B3	3	16
3	3	15/2	15/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	5	71	B4	4	11
4	4	9	9	1.5		0	0	6/8	3	1	3/8			1/4	3/2		6	54	F#3	3	26
4	4	9	9	1.5		0	0	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	24
4	4	9	9	1.0		0	0	6/8	4	1	1/4			1/4	1	-1	5	59	B3	3	28
4	4	9	9	0.25		0	0	6/8	1	1	1/16			1/16	1	-1	5	71	B4	4	17
4	4	37/4	37/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	18
4	4	19/2	19/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	19
4	4	39/4	39/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	20
4	4	10	10	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	29
4	4	10	10	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		9	63	D#4	4	21
4	4	41/4	41/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		5	59	B3	3	22
4	4	21/2	21/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		4	40	E2	2	30
4	4	21/2	21/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		4	52	E3	3	27
4	4	21/2	21/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		1	55	G3	3	25
4	4	21/2	21/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		4	64	E4	4	23
6	6	15	15	0.5		0	0	6/8	4	1	1/8			1/8	1		-1	41	F2	2	40
6	6	15	15	0.5		0	0	6/8	3	1	1/8			1/8	1		-1	53	F3	3	36
6	6	15	15	0.5		0	0	6/8	1	1	1/8			1/8	1		-1	65	F4	4	31
6	6	31/2	31/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		0	36	C2	2	41
6	6	31/2	31/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	37
6	6	31/2	31/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	32
6	6	16	16	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		3	45	A2	2	42
6	6	16	16	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		3	57	A3	3	38
6	6	16	16	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	33
6	6	33/2	33/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	0	48	C3	3	43
6	6	33/2	33/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		0	60	C4	4	35
6	6	33/2	33/2	1.5		3/8	3/8	6/8	3	1	3/8			1/4	3/2		0	60	C4	4	39
6	6	33/2	33/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	0	72	C5	5	34
7	7	18	18	1.0		0	0	6/8	4	1	1/4			1/4	1	-1	0	48	C3	3	55
7	7	18	18	1.5		0	0	6/8	3	1	3/8			1/4	3/2		1	55	G3	3	53
7	7	18	18	1.5		0	0	6/8	2	1	3/8			1/4	3/2		-2	58	Bb3	3	51
7	7	18	18	0.25		0	0	6/8	1	1	1/16			1/16	1	-1	0	72	C5	5	44
7	7	73/4	73/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	45
7	7	37/2	37/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		-2	70	Bb4	4	46
7	7	75/4	75/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	47
7	7	19	19	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		0	48	C3	3	56
7	7	19	19	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		4	64	E4	4	48
7	7	77/4	77/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		0	60	C4	4	49
7	7	39/2	39/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		-1	41	F2	2	57
7	7	39/2	39/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		-1	53	F3	3	54
7	7	39/2	39/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		3	57	A3	3	52
7	7	39/2	39/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		-1	65	F4	4	50
9	9	24	24	0.5		0	0	6/8	3	1	1/8			1/8	1		6	66	F#4	4	61
9	9	49/2	49/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		9	63	D#4	4	62
9	9	25	25	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1	1	3	69	A4	4	63
9	9	51/2	51/2	1.5		3/8	3/8	6/8	3	1	3/8			1/4	3/2	0	3	69	A4	4	64
9	9	51/2	51/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		9	75	D#5	5	58
9	9	26	26	0.5		1/2	1/2	6/8	1	1	1/8			1/8	1		0	72	C5	5	59
9	9	53/2	53/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1	1	6	78	F#5	5	60
10	10	27	27	3.0		0	0	6/8	4	1	3/4			1/2	3/2		9	63	D#4	4	69
10	10	27	27	3.0		0	0	6/8	3	1	3/4			1/2	3/2	-1	3	69	A4	4	68
10	10	27	27	1.5		0	0	6/8	2	1	3/8			1/4	3/2		0	72	C5	5	66
10	10	27	27	3.0		0	0	6/8	1	1	3/4			1/2	3/2	-1	6	78	F#5	5	65
10	10	57/2	57/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		5	71	B4	4	67
11	11	30	30	0.5		0	0	6/8	2	1	1/8			1/8	1		9	63	D#4	4	74
11	11	30	30	0.5		0	0	6/8	1	1	1/8			1/8	1		6	78	F#5	5	70
11	11	61/2	61/2	0.5		1/8	1/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	75
11	11	61/2	61/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		9	75	D#5	5	71
11	11	31	31	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1	1	6	66	F#4	4	76
11	11	31	31	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1	1	3	81	A5	5	72
11	11	63/2	63/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	78
11	11	63/2	63/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2	0	6	66	F#4	4	77
11	11	63/2	63/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	0	3	81	A5	5	73
11	11	32	32	0.5		1/2	1/2	6/8	4	1	1/8			1/8	1		6	42	F#2	2	79
11	11	65/2	65/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1	1	0	48	C3	3	80
12	12	33	33	1.5		0	0	6/8	4	1	3/8			1/4	3/2	-1	0	48	C3	3	84
12	12	33	33	3.0		0	0	6/8	3	1	3/4			1/2	3/2		9	51	D#3	3	83
12	12	33	33	3.0		0	0	6/8	2	1	3/4			1/2	3/2	-1	6	66	F#4	4	82
12	12	33	33	3.0		0	0	6/8	1	1	3/4			1/2	3/2	-1	3	81	A5	5	81
12	12	69/2	69/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2		5	47	B2	2	85
13	13	36	36	3.0		0	0	6/8	4	1	3/4			1/2	3/2	1	5	47	B2	2	102
13	13	36	36	1.0		0	0	6/8	3	1	1/4			1/4	1		4	52	E3	3	97
13	13	36	36	1.5		0	0	6/8	2	1	3/8			1/4	3/2		1	67	G4	4	91
13	13	36	36	0.75		0	0	6/8	1	1	3/16			1/8	3/2		1	79	G5	5	86
13	13	147/4	147/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	87
13	13	37	37	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		4	52	E3	3	98
13	13	37	37	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		1	79	G5	5	88
13	13	149/4	149/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	89
13	13	75/2	75/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		6	54	F#3	3	99
13	13	75/2	75/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	92
13	13	75/2	75/2	1.5		3/8	3/8	6/8	1	1	3/8			1/4	3/2	1	9	75	D#5	5	90
13	13	38	38	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		0	72	C5	5	93
13	13	153/4	153/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		5	71	B4	4	94
13	13	77/2	77/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		0	60	C4	4	100
13	13	77/2	77/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		6	66	F#4	4	95
13	13	155/4	155/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	101
13	13	155/4	155/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	96
14	14	39	39	3.0		0	0	6/8	4	1	3/4			1/2	3/2	-1	5	47	B2	2	124
14	14	39	39	1.0		0	0	6/8	3	1	1/4			1/4	1		5	59	B3	3	119
14	14	39	39	1.0		0	0	6/8	2	1	1/4			1/4	1		1	67	G4	4	111
14	14	39	39	0.25		0	0	6/8	1	1	1/16			1/16	1	-1	9	75	D#5	5	103
14	14	157/4	157/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	104
14	14	79/2	79/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		6	78	F#5	5	105
14	14	159/4	159/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	106
14	14	40	40	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		4	52	E3	3	120
14	14	40	40	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	112
14	14	40	40	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		1	79	G5	5	107
14	14	161/4	161/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	108
14	14	81/2	81/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		6	54	F#3	3	121
14	14	81/2	81/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		3	69	A4	4	113
14	14	81/2	81/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	109
14	14	163/4	163/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	114
14	14	41	41	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		0	72	C5	5	115
14	14	41	41	1.0		1/2	1/2	6/8	1	1	1/4			1/4	1		9	75	D#5	5	110
14	14	165/4	165/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		5	71	B4	4	116
14	14	83/2	83/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		0	60	C4	4	122
14	14	83/2	83/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		6	66	F#4	4	117
14	14	167/4	167/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	123
14	14	167/4	167/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	118
15	15	42	42	0.5		0	0	6/8	4	1	1/8			1/8	1		4	52	E3	3	147
15	15	42	42	0.5		0	0	6/8	3	1	1/8			1/8	1		5	59	B3	3	145
15	15	42	42	0.5		0	0	6/8	2	1	1/8			1/8	1		1	67	G4	4	137
15	15	42	42	0.25		0	0	6/8	1	1	1/16			1/16	1		4	76	E5	5	125
15	15	169/4	169/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		9	75	D#5	5	126
15	15	85/2	85/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		4	76	E5	5	127
15	15	171/4	171/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		6	78	F#5	5	128
15	15	43	43	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		1	79	G5	5	129
15	15	173/4	173/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	138
15	15	173/4	173/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	130
15	15	87/2	87/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	148
15	15	87/2	87/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	146
15	15	87/2	87/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		0	60	C4	4	139
15	15	87/2	87/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		0	72	C5	5	131
15	15	175/4	175/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		2	62	D4	4	140
15	15	175/4	175/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	132
15	15	44	44	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		4	64	E4	4	141
15	15	44	44	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		4	76	E5	5	133
15	15	177/4	177/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		8	56	G#3	3	142
15	15	177/4	177/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		8	68	G#4	4	134
15	15	89/2	89/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		3	57	A3	3	143
15	15	89/2	89/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	135
15	15	179/4	179/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	144
15	15	179/4	179/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	136
16	16	45	45	0.5		0	0	6/8	2	1	1/8			1/8	1		0	60	C4	4	161
16	16	45	45	0.25		0	0	6/8	1	1	1/16			1/16	1		0	72	C5	5	149
16	16	181/4	181/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		4	52	E3	3	162
16	16	181/4	181/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	150
16	16	91/2	91/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		-1	53	F3	3	163
16	16	91/2	91/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		-1	65	F4	4	151
16	16	183/4	183/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		1	55	G3	3	164
16	16	183/4	183/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	152
16	16	46	46	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		3	57	A3	3	165
16	16	46	46	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		3	69	A4	4	153
16	16	185/4	185/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	166
16	16	185/4	185/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		0	60	C4	4	154
16	16	93/2	93/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	167
16	16	93/2	93/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		2	62	D4	4	155
16	16	187/4	187/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		4	52	E3	3	168
16	16	187/4	187/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	156
16	16	47	47	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		-1	53	F3	3	169
16	16	47	47	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		-1	65	F4	4	157
16	16	189/4	189/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		1	55	G3	3	170
16	16	189/4	189/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	158
16	16	95/2	95/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	171
16	16	95/2	95/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	159
16	16	191/4	191/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	172
16	16	191/4	191/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	160
17	17	48	48	0.25		0	0	6/8	3	1	1/16			1/16	1		0	60	C4	4	185
17	17	48	48	0.25		0	0	6/8	1	1	1/16			1/16	1		0	72	C5	5	173
17	17	193/4	193/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	186
17	17	193/4	193/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	174
17	17	97/2	97/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		2	62	D4	4	187
17	17	97/2	97/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		2	74	D5	5	175
17	17	195/4	195/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	188
17	17	195/4	195/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	176
17	17	49	49	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		5	59	B3	3	189
17	17	49	49	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		5	71	B4	4	177
17	17	197/4	197/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	190
17	17	197/4	197/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		3	69	A4	4	178
17	17	99/2	99/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		1	55	G3	3	191
17	17	99/2	99/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		1	67	G4	4	179
17	17	199/4	199/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		-1	53	F3	3	192
17	17	199/4	199/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		-1	65	F4	4	180
17	17	50	50	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		4	52	E3	3	193
17	17	50	50	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		4	64	E4	4	181
17	17	201/4	201/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		-1	53	F3	3	194
17	17	201/4	201/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		-1	65	F4	4	182
17	17	101/2	101/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	195
17	17	101/2	101/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	183
17	17	203/4	203/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	196
17	17	203/4	203/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	184
18	18	51	51	0.5		0	0	6/8	3	1	1/8			1/8	1		0	60	C4	4	207
18	18	51	51	0.5		0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	197
18	18	103/2	103/2	0.5		1/8	1/8	6/8	4	1	1/8			1/8	1		10	46	A#2	2	212
18	18	103/2	103/2	1.0		1/8	1/8	6/8	3	1	1/4			1/4	1	1	1	55	G3	3	208
18	18	103/2	103/2	0.5		1/8	1/8	6/8	2	1	1/8			1/8	1		7	61	C#4	4	202
18	18	103/2	103/2	1.0		1/8	1/8	6/8	1	1	1/4			1/4	1	1	4	64	E4	4	198
18	18	52	52	0.5		1/4	1/4	6/8	4	1	1/8			1/8	1		10	46	A#2	2	213
18	18	52	52	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		7	61	C#4	4	203
18	18	105/2	105/2	0.5		3/8	3/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	214
18	18	105/2	105/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1	-1	1	55	G3	3	209
18	18	105/2	105/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	204
18	18	105/2	105/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1	-1	4	64	E4	4	199
18	18	53	53	0.5		1/2	1/2	6/8	4	1	1/8			1/8	1		5	47	B2	2	215
18	18	53	53	0.5		1/2	1/2	6/8	3	1	1/8			1/8	1		5	59	B3	3	210
18	18	53	53	0.5		1/2	1/2	6/8	2	1	1/8			1/8	1		4	64	E4	4	205
18	18	53	53	0.5		1/2	1/2	6/8	1	1	1/8			1/8	1		1	67	G4	4	200
18	18	107/2	107/2	0.5		5/8	5/8	6/8	4	1	1/8			1/8	1		5	47	B2	2	216
18	18	107/2	107/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	211
18	18	107/2	107/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		9	63	D#4	4	206
18	18	107/2	107/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	201
19	19	54	54	1.0		0	0	6/8	4	1	1/4			1/4	1		0	48	C3	3	223
19	19	54	54	1.0		0	0	6/8	3	1	1/4			1/4	1		3	57	A3	3	221
19	19	54	54	1.0		0	0	6/8	2	1	1/4			1/4	1		9	63	D#4	4	219
19	19	54	54	1.0		0	0	6/8	1	1	1/4			1/4	1		6	66	F#4	4	217
19	19	111/2	111/2	1.0		3/8	3/8	6/8	4	1	1/4			1/4	1		9	39	D#2	2	224
19	19	111/2	111/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		9	63	D#4	4	222
19	19	111/2	111/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1		6	66	F#4	4	222
19	19	111/2	111/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	218
19	19	111/2	111/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		5	71	B4	4	220
19	19	111/2	111/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1		6	78	F#5	5	220
19	19	111/2	111/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		5	83	B5	5	218
21	21	60	60	3.0		0	0	6/8	4	1	3/4			1/2	3/2		4	52	E3	3	239
21	21	243/4	243/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	229
21	21	61	61	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		1	55	G3	3	233
21	21	61	61	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		1	67	G4	4	230
21	21	61	61	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		4	76	E5	5	225
21	21	245/4	245/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	231
21	21	123/2	123/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	234
21	21	123/2	123/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2	1	9	63	D#4	4	232
21	21	123/2	123/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		6	78	F#5	5	226
21	21	62	62	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		0	60	C4	4	235
21	21	249/4	249/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	236
21	21	125/2	125/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		6	54	F#3	3	237
21	21	125/2	125/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		0	84	C6	6	227
21	21	251/4	251/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	238
21	21	251/4	251/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		5	83	B5	5	228
22	22	63	63	3.0		0	0	6/8	4	1	3/4			1/2	3/2		4	52	E3	3	260
22	22	63	63	0.5		0	0	6/8	3	1	1/8			1/8	1		3	57	A3	3	252
22	22	63	63	0.25		0	0	6/8	2	1	1/16			1/16	1	-1	9	63	D#4	4	245
22	22	63	63	1.0		0	0	6/8	1	1	1/4			1/4	1		5	83	B5	5	240
22	22	253/4	253/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	246
22	22	127/2	127/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		1	55	G3	3	253
22	22	127/2	127/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		6	66	F#4	4	247
22	22	255/4	255/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	248
22	22	64	64	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		1	55	G3	3	254
22	22	64	64	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		1	67	G4	4	249
22	22	64	64	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		4	76	E5	5	241
22	22	257/4	257/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		4	64	E4	4	250
22	22	129/2	129/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	255
22	22	129/2	129/2	1.5		3/8	3/8	6/8	2	1	3/8			1/4	3/2		9	63	D#4	4	251
22	22	129/2	129/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		6	78	F#5	5	242
22	22	65	65	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		0	60	C4	4	256
22	22	261/4	261/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	257
22	22	131/2	131/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		6	54	F#3	3	258
22	22	131/2	131/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		0	84	C6	6	243
