mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0		0	0	3/4	4	1	1/4		1/4	1		4	40	E2	2	10
1	1	0	1.0		0	0	3/4	3	1	1/4		1/4	1		1	55	G3	3	7
1	1	0	1.0		0	0	3/4	2	1	1/4		1/4	1		5	59	B3	3	4
1	1	0	0.5		0	0	3/4	1	1	1/8		1/8	1		4	64	E4	4	0
1	1	1/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	1
1	1	1	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	76	E5	5	2
1	1	3/2	0.5		3/8	3/8	3/4	3	1	1/8		1/8	1		4	64	E4	4	8
1	1	3/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	G4	4	5
1	1	2	0.5		1/2	1/2	3/4	3	1	1/8		1/8	1		4	64	E4	4	9
1	1	2	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		1	67	G4	4	6
1	1	5/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	3
2	2	3	1.0		0	0	3/4	4	1	1/4		1/4	1		5	47	B2	2	18
2	2	7/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	11
2	2	4	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		9	75	D#5	5	12
2	2	9/2	0.5		3/8	3/8	3/4	3	1	1/8		1/8	1		9	63	D#4	4	16
2	2	9/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	14
2	2	5	0.5		1/2	1/2	3/4	3	1	1/8		1/8	1		9	63	D#4	4	17
2	2	5	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		6	66	F#4	4	15
2	2	11/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	13
3	3	6	1.0		0	0	3/4	4	1	1/4		1/4	1		5	47	B2	2	26
3	3	13/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	19
3	3	7	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		0	72	C5	5	20
3	3	15/2	0.5		3/8	3/8	3/4	3	1	1/8		1/8	1		9	63	D#4	4	24
