mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0		0	1/2	3/4	4	1	1/4		1/4	1		-2	46	Bb2	2	3
1	0	0	1.0		0	1/2	3/4	1	1	1/4		1/4	1		-2	58	Bb3	3	0
1	0	0	1.0		0	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	1
1	0	0	1.0		0	1/2	3/4	3	1	1/4		1/4	1		-2	58	Bb3	3	2
2	1	1	1.5		0	0	3/4	4	1	3/8		1/4	3/2		3	45	A2	2	16
2	1	1	1.5		0	0	3/4	1	1	3/8		1/4	3/2		3	57	A3	3	4
2	1	1	1.5		0	0	3/4	2	1	3/8		1/4	3/2		3	57	A3	3	8
2	1	1	1.5		0	0	3/4	3	1	3/8		1/4	3/2		3	57	A3	3	12
2	1	5/2	0.5		3/8	3/8	3/4	4	1	1/8		1/8	1		-4	44	Ab2	2	17
2	1	5/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		-4	56	Ab3	3	5
2	1	5/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		-4	56	Ab3	3	9
2	1	5/2	0.5		3/8	3/8	3/4	3	1	1/8		1/8	1		-4	56	Ab3	3	13
2	1	3	0.5		1/2	1/2	3/4	4	1	1/8		1/8	1		1	43	G2	2	18
2	1	3	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		1	55	G3	3	6
2	1	3	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	G3	3	10
2	1	3	0.5		1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	14
2	1	7/2	0.5		5/8	5/8	3/4	4	1	1/8		1/8	1		0	36	C2	2	19
2	1	7/2	0.5		5/8	5/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	15
2	1	7/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	11
2	1	7/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	7
3	2	4	0.5		0	0	3/4	4	1	1/8		1/8	1		2	38	D2	2	29
3	2	4	1.0		0	0	3/4	3	1	1/4		1/4	1		-1	53	F3	3	26
3	2	4	1.0		0	0	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	23
3	2	4	1.0		0	0	3/4	1	1	1/4		1/4	1		2	62	D4	4	20
3	2	9/2	0.5		1/8	1/8	3/4	4	1	1/8		1/8	1		-3	39	Eb2	2	30
3	2	5	0.5		1/4	1/4	3/4	4	1	1/8		1/8	1		-1	41	F2	2	31
3	2	5	0.5		1/4	1/4	3/4	3	1	1/8		1/8	1		-1	53	F3	3	27
3	2	5	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	24
3	2	5	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		0	60	C4	4	21
3	2	6	0.5		1/2	1/2	3/4	4	1	1/8		1/8	1		-1	53	F3	3	32
3	2	6	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	F3	3	28
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	25
3	2	6	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	22
3	2	13/2	0.5		5/8	5/8	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	33
4	3	7	1.5		0	0	3/4	4	1	3/8		1/4	3/2		0	48	C3	3	46
4	3	7	1.5		0	0	3/4	3	1	3/8		1/4	3/2		-1	53	F3	3	42
4	3	7	1.5		0	0	3/4	2	1	3/8		1/4	3/2		-3	63	Eb4	4	38
4	3	7	1.5		0	0	3/4	1	1	3/8		1/4	3/2		3	69	A4	4	34
4	3	17/2	0.5		3/8	3/8	3/4	4	1	1/8		1/8	1		2	50	D3	3	47
4	3	17/2	0.5		3/8	3/8	3/4	3	1	1/8		1/8	1		-1	53	F3	3	43
