mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5		0	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	0
1	0	1/2	0.25		1/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	1
1	0	3/4	0.25		3/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	2
2	1	1	1.0		0	0	3/4	1	1	1/4		1/4	1		1	79	G5	5	3
2	1	3/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		5	59	B3	3	7
2	1	7/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		2	62	D4	4	8
2	1	2	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	43	G2	2	11
2	1	2	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		5	59	B3	3	10
2	1	2	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		1	67	G4	4	9
2	1	3	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	4
2	1	7/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	5
2	1	15/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	6
3	2	4	1.0		0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	12
3	2	9/2	0.25		1/8	1/8	3/4	2	1	1/16		1/16	1		2	62	D4	4	16
3	2	19/4	0.25		3/16	3/16	3/4	2	1	1/16		1/16	1		1	67	G4	4	17
3	2	5	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	G3	3	20
3	2	5	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	19
3	2	5	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		5	71	B4	4	18
3	2	6	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	13
3	2	13/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	14
3	2	27/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	15
4	3	7	0.5		0	0	3/4	1	1	1/8		1/8	1		6	66	F#4	4	21
4	3	15/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	22
4	3	31/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	23
4	3	8	1.0		1/4	1/4	3/4	4	1	1/4		1/4	1		3	57	A3	3	34
4	3	8	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	32
4	3	8	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		6	66	F#4	4	24
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	C5	5	30
4	3	17/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	25
4	3	35/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	26
4	3	9	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		1	55	G3	3	35
4	3	9	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	33
