mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
89	89	321	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1	1	1	55	G3	3	1199
89	89	321	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		-1	65	F4	4	1197
89	89	321	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		5	71	B4	4	1195
89	89	1285/4	0.25		9/16	9/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	1209
89	89	643/2	0.25		5/8	5/8	4/4	4	1	1/16			1/16	1		1	43	G2	2	1210
89	89	1287/4	0.25		11/16	11/16	4/4	4	1	1/16			1/16	1		-1	41	F2	2	1211
89	89	322	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		4	40	E2	2	1212
89	89	1289/4	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		-1	41	F2	2	1213
89	89	645/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		4	40	E2	2	1214
89	89	1291/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		2	38	D2	2	1215
90	90	323	0.5		0	0	4/4	4	1	1/8			1/8	1		0	36	C2	2	1250
90	90	323	0.25		0	0	4/4	3	1	1/16			1/16	1	-1	1	55	G3	3	1234
90	90	323	0.25		0	0	4/4	2	1	1/16			1/16	1		4	64	E4	4	1218
90	90	323	2.0		0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	1216
90	90	1293/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		0	48	C3	3	1235
90	90	1293/4	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1219
90	90	647/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	1251
90	90	647/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		2	50	D3	3	1236
90	90	647/2	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		-1	65	F4	4	1220
90	90	1295/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		4	52	E3	3	1237
90	90	1295/4	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	1221
90	90	324	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		0	48	C3	3	1252
90	90	324	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		-1	53	F3	3	1238
90	90	324	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		3	69	A4	4	1222
90	90	1297/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		1	55	G3	3	1239
90	90	1297/4	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		5	71	B4	4	1223
90	90	649/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	1253
90	90	649/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		3	57	A3	3	1240
90	90	649/2	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		0	72	C5	5	1224
90	90	1299/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		5	59	B3	3	1241
90	90	1299/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		2	74	D5	5	1225
90	90	325	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		3	45	A2	2	1254
90	90	325	0.25		1/2	1/2	4/4	3	1	1/16			1/16	1		0	60	C4	4	1242
90	90	325	0.25		1/2	1/2	4/4	2	1	1/16			1/16	1		4	76	E5	5	1226
90	90	325	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		4	76	E5	5	1217
90	90	1301/4	0.25		9/16	9/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	1243
90	90	1301/4	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1227
90	90	651/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		3	57	A3	3	1255
90	90	651/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		5	59	B3	3	1244
90	90	651/2	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	1228
90	90	1303/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	1245
90	90	1303/4	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1229
90	90	326	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		3	57	A3	3	1256
90	90	326	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		2	62	D4	4	1246
90	90	326	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		-1	65	F4	4	1230
90	90	1305/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	1247
90	90	1305/4	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1231
90	90	653/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		3	57	A3	3	1257
90	90	653/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		5	59	B3	3	1248
90	90	653/2	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	1232
90	90	1307/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	1249
90	90	1307/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	1233
91	91	327	0.5		0	0	4/4	4	1	1/8			1/8	1		2	50	D3	3	1288
91	91	327	2.0		0	0	4/4	1	1	1/2			1/2	1		2	74	D5	5	1258
91	91	1309/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		5	59	B3	3	1274
91	91	1309/4	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	1260
91	91	655/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		3	57	A3	3	1275
91	91	655/2	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	1261
91	91	655/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	1289
91	91	1311/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		5	59	B3	3	1276
91	91	1311/4	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	1262
91	91	328	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		0	60	C4	4	1277
91	91	328	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		2	62	D4	4	1290
91	91	328	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		4	64	E4	4	1263
91	91	1313/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		5	59	B3	3	1278
91	91	1313/4	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	1264
91	91	657/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		3	57	A3	3	1279
91	91	657/2	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	1265
91	91	657/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		2	62	D4	4	1291
91	91	1315/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		5	59	B3	3	1280
91	91	1315/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	1266
91	91	329	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		2	38	D2	2	1292
91	91	329	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		6	78	F#5	5	1259
91	91	1317/4	0.25		9/16	9/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1281
91	91	1317/4	0.25		9/16	9/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	1267
91	91	659/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	1293
91	91	659/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		0	60	C4	4	1282
91	91	659/2	0.25		5/8	5/8	4/4	2	1	1/16			1/16	1		3	69	A4	4	1268
91	91	1319/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1283
91	91	1319/4	0.25		11/16	11/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	1269
91	91	330	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		2	50	D3	3	1294
91	91	330	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		0	60	C4	4	1284
91	91	330	0.25		3/4	3/4	4/4	2	1	1/16			1/16	1		3	69	A4	4	1270
91	91	1321/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1285
91	91	1321/4	0.25		13/16	13/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	1271
91	91	661/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	1295
91	91	661/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		0	60	C4	4	1286
91	91	661/2	0.25		7/8	7/8	4/4	2	1	1/16			1/16	1		3	69	A4	4	1272
91	91	1323/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1287
91	91	1323/4	0.25		15/16	15/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	1273
92	92	331	0.5		0	0	4/4	4	1	1/8			1/8	1		1	43	G2	2	1303
92	92	331	0.5		0	0	4/4	3	1	1/8			1/8	1		5	59	B3	3	1301
92	92	331	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	1299
92	92	331	0.5		0	0	4/4	1	1	1/8			1/8	1		1	79	G5	5	1296
92	92	332	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		10	82	A#5	5	1297
92	92	333	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1	1	5	83	B5	5	1298
92	92	334	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		9	63	D#4	4	1304
92	92	334	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		6	66	F#4	4	1302
92	92	334	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		3	81	A5	5	1300
93	93	335	1.0		0	0	4/4	4	1	1/4			1/4	1		4	64	E4	4	1320
93	93	335	1.0		0	0	4/4	3	1	1/4			1/4	1		1	67	G4	4	1315
93	93	335	1.0		0	0	4/4	2	1	1/4			1/4	1		1	79	G5	5	1310
93	93	335	1.0		0	0	4/4	1	1	1/4			1/4	1	-1	5	83	B5	5	1305
93	93	336	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	62	D4	4	1321
93	93	336	1.0		1/4	1/4	4/4	3	1	1/4			1/4	1		-1	65	F4	4	1316
93	93	336	1.0		1/4	1/4	4/4	2	1	1/4			1/4	1		8	80	G#5	5	1311
93	93	336	1.0		1/4	1/4	4/4	1	1	1/4			1/4	1		5	83	B5	5	1306
93	93	337	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		0	60	C4	4	1322
93	93	337	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		4	64	E4	4	1317
93	93	337	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	81	A5	5	1312
93	93	337	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		0	84	C6	6	1307
93	93	338	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		5	59	B3	3	1323
93	93	338	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		2	62	D4	4	1318
93	93	338	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	83	B5	5	1313
93	93	338	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		2	86	D6	6	1308
93	93	677/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		3	57	A3	3	1324
93	93	677/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	1319
93	93	677/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		0	84	C6	6	1314
93	93	677/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		4	88	E6	6	1309
94	94	339	4.0		0	0	4/4	4	1	1			1	1	1	2	62	D4	4	1344
94	94	339	4.0		0	0	4/4	3	1	1			1	1		1	67	G4	4	1343
94	94	339	0.25		0	0	4/4	2	1	1/16			1/16	1		5	83	B5	5	1333
94	94	339	2.0		0	0	4/4	1	1	1/2			1/2	1	1	2	86	D6	6	1325
94	94	1357/4	0.25		1/16	1/16	4/4	2	1	1/16			1/16	1		2	74	D5	5	1334
94	94	679/2	0.25		1/8	1/8	4/4	2	1	1/16			1/16	1		4	76	E5	5	1335
94	94	1359/4	0.25		3/16	3/16	4/4	2	1	1/16			1/16	1		6	78	F#5	5	1336
94	94	340	0.25		1/4	1/4	4/4	2	1	1/16			1/16	1		1	79	G5	5	1337
94	94	1361/4	0.25		5/16	5/16	4/4	2	1	1/16			1/16	1		6	78	F#5	5	1338
94	94	681/2	0.25		3/8	3/8	4/4	2	1	1/16			1/16	1		1	79	G5	5	1339
94	94	1363/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		3	81	A5	5	1340
94	94	341	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	83	B5	5	1341
94	94	341	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1	-1	2	86	D6	6	1326
94	94	683/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		0	84	C6	6	1327
94	94	1367/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	1328
94	94	342	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		5	71	B4	4	1342
94	94	342	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		3	81	A5	5	1329
94	94	1369/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	1330
94	94	685/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	1331
94	94	1371/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	1332
95	95	343	4.0		0	0	4/4	4	1	1			1	1	-1	2	62	D4	4	1368
95	95	343	2.0		0	0	4/4	3	1	1/2			1/2	1	1	3	69	A4	4	1363
95	95	343	3.0		0	0	4/4	2	1	3/4			1/2	3/2		0	72	C5	5	1361
95	95	343	0.25		0	0	4/4	1	1	1/16			1/16	1		6	78	F#5	5	1345
95	95	1373/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	1346
95	95	687/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		0	84	C6	6	1347
95	95	1375/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	1348
95	95	344	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	1349
95	95	1377/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	1350
95	95	689/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	1351
95	95	1379/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1352
95	95	345	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1353
95	95	345	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1	0	3	69	A4	4	1364
95	95	1381/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1354
95	95	691/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	1355
95	95	1383/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1356
95	95	346	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	1362
95	95	346	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1357
95	95	346	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		6	66	F#4	4	1362
95	95	346	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1	-1	3	69	A4	4	1365
95	95	1385/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	1358
95	95	693/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		0	60	C4	4	1359
95	95	693/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		5	71	B4	4	1366
95	95	1387/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		3	57	A3	3	1360
95	95	1387/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		0	72	C5	5	1367
96	96	347	4.0		0	0	4/4	4	1	1			1	1	1	2	50	D3	3	1389
96	96	347	0.25		0	0	4/4	1	1	1/16			1/16	1		5	59	B3	3	1369
96	96	347	3.0		0	0	4/4	2	1	3/4			1/2	3/2		5	59	B3	3	1379
96	96	347	3.0		0	0	4/4	2	1	3/4			1/2	3/2		1	67	G4	4	1379
96	96	347	2.0		0	0	4/4	3	1	1/2			1/2	1	1	2	74	D5	5	1381
96	96	1389/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	1370
96	96	695/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	1371
96	96	1391/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1372
96	96	348	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		1	67	G4	4	1373
96	96	1393/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	1374
96	96	697/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	1375
96	96	1395/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	1376
96	96	349	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		5	71	B4	4	1377
96	96	349	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1	-1	2	74	D5	5	1382
96	96	699/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		0	72	C5	5	1383
96	96	1399/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		5	71	B4	4	1384
96	96	350	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	1380
96	96	350	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		5	59	B3	3	1378
96	96	350	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		3	69	A4	4	1385
96	96	1401/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		1	67	G4	4	1386
96	96	701/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		6	66	F#4	4	1387
96	96	1403/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		1	67	G4	4	1388
97	97	351	4.0		0	0	4/4	4	1	1			1	1	-1	2	50	D3	3	1410
97	97	351	3.0		0	0	4/4	2	1	3/4			1/2	3/2		3	57	A3	3	1392
97	97	351	3.0		0	0	4/4	1	1	3/4			1/2	3/2		0	60	C4	4	1390
97	97	351	0.25		0	0	4/4	3	1	1/16			1/16	1		6	66	F#4	4	1394
97	97	1405/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		3	69	A4	4	1395
97	97	703/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		0	72	C5	5	1396
97	97	1407/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		3	69	A4	4	1397
97	97	352	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		6	66	F#4	4	1398
97	97	1409/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		2	62	D4	4	1399
97	97	705/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		0	60	C4	4	1400
97	97	1411/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1401
97	97	353	0.25		1/2	1/2	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1402
97	97	1413/4	0.25		9/16	9/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1403
97	97	707/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		0	60	C4	4	1404
97	97	1415/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1405
97	97	354	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1406
97	97	354	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		6	66	F#4	4	1393
97	97	354	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		3	81	A5	5	1391
97	97	1417/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1407
97	97	709/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		2	62	D4	4	1408
97	97	1419/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	1409
98	98	355	0.25		0	0	4/4	3	1	1/16			1/16	1		5	59	B3	3	1421
98	98	355	2.0		0	0	4/4	4	1	1/2			1/2	1	1	2	62	D4	4	1433
98	98	355	2.0		0	0	4/4	2	1	1/2			1/2	1	1	1	67	G4	4	1416
98	98	355	2.0		0	0	4/4	1	1	1/2			1/2	1	1	5	83	B5	5	1411
98	98	1421/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		2	50	D3	3	1422
98	98	711/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		4	52	E3	3	1423
98	98	1423/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1424
98	98	356	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		1	55	G3	3	1425
98	98	1425/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1426
98	98	713/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		1	55	G3	3	1427
98	98	1427/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		3	57	A3	3	1428
98	98	357	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		5	59	B3	3	1429
98	98	357	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1	-1	2	62	D4	4	1434
98	98	357	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	67	G4	4	1417
98	98	357	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1	-1	5	83	B5	5	1412
98	98	715/2	0.5		5/8	5/8	4/4	3	1	1/8			1/8	1		2	50	D3	3	1430
98	98	715/2	0.25		5/8	5/8	4/4	4	1	1/16			1/16	1		0	60	C4	4	1435
98	98	715/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	1418
98	98	715/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	1413
98	98	1431/4	0.25		11/16	11/16	4/4	4	1	1/16			1/16	1		5	59	B3	3	1436
98	98	358	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		2	50	D3	3	1431
98	98	358	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		3	57	A3	3	1437
98	98	358	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	71	B4	4	1419
98	98	358	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		2	86	D6	6	1414
98	98	1433/4	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		1	55	G3	3	1438
98	98	717/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	50	D3	3	1432
98	98	717/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		6	54	F#3	3	1439
98	98	717/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	1420
98	98	717/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		4	88	E6	6	1415
98	98	1435/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		1	55	G3	3	1440
99	99	359	0.5		0	0	4/4	3	1	1/8			1/8	1		2	50	D3	3	1443
99	99	359	0.25		0	0	4/4	4	1	1/16			1/16	1		6	54	F#3	3	1445
99	99	359	4.0		0	0	4/4	2	1	1			1	1		0	72	C5	5	1442
99	99	359	4.0		0	0	4/4	1	1	1			1	1		3	81	A5	5	1441
99	99	1437/4	0.25		1/16	1/16	4/4	4	1	1/16			1/16	1		3	57	A3	3	1446
99	99	719/2	0.25		1/8	1/8	4/4	4	1	1/16			1/16	1		0	60	C4	4	1447
99	99	1439/4	0.25		3/16	3/16	4/4	4	1	1/16			1/16	1		3	57	A3	3	1448
99	99	360	0.25		1/4	1/4	4/4	4	1	1/16			1/16	1		6	54	F#3	3	1449
99	99	360	3.0		1/4	1/4	4/4	3	1	3/4			1/2	3/2		6	66	F#4	4	1444
99	99	1441/4	0.25		5/16	5/16	4/4	4	1	1/16			1/16	1		2	50	D3	3	1450
99	99	721/2	0.25		3/8	3/8	4/4	4	1	1/16			1/16	1		0	48	C3	3	1451
99	99	1443/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	1452
99	99	361	0.25		1/2	1/2	4/4	4	1	1/16			1/16	1		6	42	F#2	2	1453
99	99	1445/4	0.25		9/16	9/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	1454
99	99	723/2	0.25		5/8	5/8	4/4	4	1	1/16			1/16	1		0	48	C3	3	1455
99	99	1447/4	0.25		11/16	11/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	1456
99	99	362	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		6	42	F#2	2	1457
99	99	1449/4	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		3	45	A2	2	1458
99	99	725/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		6	42	F#2	2	1459
99	99	1451/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		2	38	D2	2	1460
100	100	5809/16	0.25		0	0	4/4	4	1	1/16			1/16	1		1	43	G2	2	1464
100	100	5809/16	1.0		0	0	4/4	3	1	1/4			1/4	1		1	67	G4	4	1463
100	100	5809/16	1.0		0	0	4/4	2	1	1/4			1/4	1		5	71	B4	4	1462
100	100	5809/16	1.0		0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	1461
100	100	5813/16	0.25		1/16	1/16	4/4	4	1	1/16			1/16	1		6	42	F#2	2	1465
100	100	5817/16	0.25		1/8	1/8	4/4	4	1	1/16			1/16	1		1	43	G2	2	1466
100	100	5821/16	0.25		3/16	3/16	4/4	4	1	1/16			1/16	1		4	40	E2	2	1467
100	100	5825/16	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		2	38	D2	2	1468
100	100	5833/16	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		4	40	E2	2	1469
100	100	5841/16	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		6	42	F#2	2	1470
100	100	5849/16	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		1	43	G2	2	1471
100	100	5857/16	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		3	45	A2	2	1472
100	100	5865/16	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	1473
101	101	5873/16	0.5		0	0	4/4	4	1	1/8			1/8	1		1	43	G2	2	1484
101	101	5873/16	0.25		0	0	4/4	3	1	1/16			1/16	1		1	55	G3	3	1474
101	101	5877/16	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		6	54	F#3	3	1475
101	101	5881/16	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		3	45	A2	2	1485
101	101	5881/16	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		1	55	G3	3	1476
101	101	5885/16	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		4	52	E3	3	1477
101	101	5889/16	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		5	47	B2	2	1486
101	101	5889/16	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		2	50	D3	3	1478
101	101	5897/16	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	1487
101	101	5897/16	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		4	52	E3	3	1479
101	101	5905/16	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		3	45	A2	2	1488
101	101	5905/16	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		6	54	F#3	3	1480
