mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	6	54	F#3	3	3
1	1	0	0	3.0		0	0	3/4	3	1	3/4		1/2	3/2	1	0	60	C4	4	2
1	1	0	0	3.0		0	0	3/4	2	1	3/4		1/2	3/2	1	-3	63	Eb4	4	1
1	1	0	0	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	3	69	A4	4	0
2	2	3	3	1.0		0	0	3/4	4	1	1/4		1/4	1	-1	6	54	F#3	3	7
2	2	3	3	1.0		0	0	3/4	3	1	1/4		1/4	1	-1	0	60	C4	4	6
2	2	3	3	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	-3	63	Eb4	4	5
2	2	3	3	1.0		0	0	3/4	1	1	1/4		1/4	1	-1	3	69	A4	4	4
3	3	6	6	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	-1	53	F3	3	11
3	3	6	6	3.0		0	0	3/4	3	1	3/4		1/2	3/2	1	0	60	C4	4	10
3	3	6	6	3.0		0	0	3/4	2	1	3/4		1/2	3/2	1	-3	63	Eb4	4	9
3	3	6	6	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	3	69	A4	4	8
4	4	9	9	1.0		0	0	3/4	4	1	1/4		1/4	1	-1	-1	53	F3	3	15
4	4	9	9	1.0		0	0	3/4	3	1	1/4		1/4	1	-1	0	60	C4	4	14
4	4	9	9	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	-3	63	Eb4	4	13
4	4	9	9	1.0		0	0	3/4	1	1	1/4		1/4	1	-1	3	69	A4	4	12
5	5	12	12	3.0		0	0	3/4	4	1	3/4		1/2	3/2		4	52	E3	3	19
5	5	12	12	3.0		0	0	3/4	3	1	3/4		1/2	3/2	1	0	60	C4	4	18
5	5	12	12	3.0		0	0	3/4	2	1	3/4		1/2	3/2		4	64	E4	4	17
5	5	12	12	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	3	69	A4	4	16
