mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	22	22	2.0	1	1	6/4	43	1	1/2			1/2	1		8	68	G#4	4	54
4	4	23	23	1.0	5/4	5/4	6/4	46	1	1/4			1/4	1		8	44	G#2	2	59
4	4	23	23	1.0	5/4	5/4	6/4	46	1	1/4			1/4	1		8	56	G#3	3	59
5	5	24	24	1.0	0	0	6/4	50	2	1/4			1/4	1		5	35	B1	1	78
5	5	24	24	6.0	0	0	6/4	50	1	3/2			1	3/2	-1	5	35	B1	1	77
5	5	24	24	0.25	0	0	6/4	46	1	1/16			1/16	1		6	42	F#2	2	72
5	5	24	24	3.0	0	0	6/4	34	1	3/4			1/2	3/2		6	42	F#2	2	66
5	5	24	24	6.0	0	0	6/4	25	1	3/2		3/2_r32_0	1	3/2		5	47	B2	2	63
5	5	24	24	0.25	0	0	6/4	46	1	1/16			1/16	1		6	54	F#3	3	72
5	5	24	24	3.0	0	0	6/4	34	1	3/4			1/2	3/2		6	54	F#3	3	66
5	5	24	24	2.0	0	0	6/4	43	1	1/2			1/2	1		5	59	B3	3	68
5	5	24	24	2.0	0	0	6/4	43	1	1/2			1/2	1		5	71	B4	4	68
5	5	97/4	97/4	0.75	1/16	1/16	6/4	46	1	3/16			1/8	3/2	1	8	44	G#2	2	73
5	5	97/4	97/4	0.75	1/16	1/16	6/4	46	1	3/16			1/8	3/2	1	8	56	G#3	3	73
5	5	25	25	2.0	1/4	1/4	6/4	30	1	1/2			1/2	1		6	42	F#2	2	64
5	5	25	25	2.0	1/4	1/4	6/4	46	1	1/2			1/2	1	-1	8	44	G#2	2	74
5	5	25	25	2.0	1/4	1/4	6/4	30	1	1/2			1/2	1		6	54	F#3	3	64
5	5	25	25	2.0	1/4	1/4	6/4	46	1	1/2			1/2	1	-1	8	56	G#3	3	74
5	5	26	26	1.0	1/2	1/2	6/4	43	1	1/4			1/4	1	1	7	61	C#4	4	69
5	5	26	26	1.0	1/2	1/2	6/4	43	1	1/4			1/4	1	1	7	73	C#5	5	69
5	5	27	27	1.0	3/4	3/4	6/4	50	2	1/4			1/4	1		5	35	B1	1	79
5	5	27	27	2.0	3/4	3/4	6/4	46	1	1/2			1/2	1		8	44	G#2	2	75
5	5	27	27	3.0	3/4	3/4	6/4	34	1	3/4			1/2	3/2		8	44	G#2	2	67
5	5	27	27	2.0	3/4	3/4	6/4	46	1	1/2			1/2	1		8	56	G#3	3	75
5	5	27	27	3.0	3/4	3/4	6/4	34	1	3/4			1/2	3/2		8	56	G#3	3	67
5	5	27	27	1.0	3/4	3/4	6/4	43	1	1/4			1/4	1	-1	7	61	C#4	4	70
5	5	27	27	1.0	3/4	3/4	6/4	43	1	1/4			1/4	1	-1	7	73	C#5	5	70
5	5	28	28	2.0	1	1	6/4	30	1	1/2			1/2	1		8	44	G#2	2	65
5	5	28	28	2.0	1	1	6/4	30	1	1/2			1/2	1		8	56	G#3	3	65
5	5	28	28	2.0	1	1	6/4	43	1	1/2			1/2	1		6	66	F#4	4	71
5	5	28	28	2.0	1	1	6/4	43	1	1/2			1/2	1		6	78	F#5	5	71
5	5	29	29	1.0	5/4	5/4	6/4	46	1	1/4			1/4	1		8	44	G#2	2	76
5	5	29	29	1.0	5/4	5/4	6/4	46	1	1/4			1/4	1		8	56	G#3	3	76
6	6	30	30	4.0	0	0	4/4	50	1	1			1	1	1	5	35	B1	1	91
6	6	30	30	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	86
6	6	30	30	1.0	0	0	4/4	6	2	1/4			1/4	1		3	57	A3	3	83
6	6	30	30	1.0	0	0	4/4	46	2	1/4			1/4	1		3	57	A3	3	90
6	6	30	30	1.0	0	0	4/4	16	2	1/4			1/4	1		3	69	A4	4	85
6	6	30	30	1.0	0	0	4/4	43	2	1/4			1/4	1		3	69	A4	4	89
6	6	30	30	4.0	0	0	4/4	42	1	1		1_r32_0	1	1		5	83	B5	5	88
6	6	30	30	4.0	0	0	4/4	41	1	1		1_r32_0	1	1		5	95	B6	6	87
6	6	32	32	2.0	1/2	1/2	4/4	9	1	1/2			1/2	1	1	11	53	E#3	3	84
6	6	32	32	2.0	1/2	1/2	4/4	9	1	1/2			1/2	1	1	5	59	B3	3	84
6	6	32	32	0.25	1/2	1/2	4/4	4	1	1/16			1/16	1		8	68	G#4	4	80
6	6	129/4	129/4	0.75	9/16	9/16	4/4	4	1	3/16			1/8	3/2	1	3	69	A4	4	81
6	6	33	33	1.0	3/4	3/4	4/4	4	1	1/4			1/4	1	0	3	69	A4	4	82
7	7	34	34	4.0	0	0	4/4	50	1	1			1	1	-1	5	35	B1	1	101
7	7	34	34	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	98
7	7	34	34	4.0	0	0	4/4	9	1	1			1	1	-1	11	53	E#3	3	97
7	7	34	34	4.0	0	0	4/4	9	1	1			1	1	-1	5	59	B3	3	97
7	7	34	34	0.25	0	0	4/4	7	1	1/16			1/16	1		14	62	C##4	4	94
7	7	34	34	2.0	0	0	4/4	4	1	1/2			1/2	1	-1	3	69	A4	4	92
7	7	34	34	4.0	0	0	4/4	42	1	1		1_r32_0	1	1		5	83	B5	5	100
7	7	34	34	4.0	0	0	4/4	41	1	1		1_r32_0	1	1		5	95	B6	6	99
7	7	137/4	137/4	0.75	1/16	1/16	4/4	7	1	3/16			1/8	3/2	1	9	63	D#4	4	95
7	7	35	35	3.0	1/4	1/4	4/4	7	1	3/4			1/2	3/2	-1	9	63	D#4	4	96
7	7	36	36	2.0	1/2	1/2	4/4	4	1	1/2			1/2	1		8	68	G#4	4	93
8	8	38	38	4.0	0	0	4/4	50	1	1			1	1	1	5	35	B1	1	121
8	8	38	38	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	112
8	8	38	38	0.25	0	0	4/4	9	2	1/16			1/16	1		6	54	F#3	3	109
8	8	38	38	4.0	0	0	4/4	9	1	1			1	1	1	0	60	C4	4	108
8	8	38	38	0.25	0	0	4/4	7	1	1/16			1/16	1		9	63	D#4	4	105
8	8	38	38	0.25	0	0	4/4	4	1	1/16			1/16	1		8	68	G#4	4	102
8	8	38	38	1.0	0	0	4/4	42	1	1/4		1/4_r32_0	1/4	1		5	83	B5	5	117
8	8	38	38	1.0	0	0	4/4	41	1	1/4		1/4_r32_0	1/4	1		5	95	B6	6	113
8	8	153/4	153/4	0.75	1/16	1/16	4/4	9	2	3/16			1/8	3/2	1	3	57	A3	3	110
8	8	153/4	153/4	0.75	1/16	1/16	4/4	7	1	3/16			1/8	3/2	1	4	64	E4	4	106
8	8	153/4	153/4	0.75	1/16	1/16	4/4	4	1	3/16			1/8	3/2	1	6	66	F#4	4	103
8	8	39	39	3.0	1/4	1/4	4/4	9	2	3/4			1/2	3/2	0	3	57	A3	3	111
8	8	39	39	3.0	1/4	1/4	4/4	7	1	3/4			1/2	3/2	0	4	64	E4	4	107
8	8	39	39	3.0	1/4	1/4	4/4	4	1	3/4			1/2	3/2	0	6	66	F#4	4	104
8	8	39	39	1.0	1/4	1/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		3	81	A5	5	118
8	8	39	39	1.0	1/4	1/4	4/4	41	1	1/4		1/4_r32_0	1/4	1		3	93	A6	6	114
8	8	40	40	1.0	1/2	1/2	4/4	42	1	1/4		1/4_r32_0	1/4	1		8	80	G#5	5	119
8	8	40	40	1.0	1/2	1/2	4/4	41	1	1/4		1/4_r32_0	1/4	1		8	92	G#6	6	115
8	8	41	41	1.0	3/4	3/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		6	78	F#5	5	120
8	8	41	41	1.0	3/4	3/4	4/4	41	1	1/4		1/4_r32_0	1/4	1		6	90	F#6	6	116
9	9	42	42	4.0	0	0	4/4	50	1	1			1	1	-1	5	35	B1	1	137
9	9	42	42	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	128
9	9	42	42	1.0	0	0	4/4	9	2	1/4			1/4	1	-1	3	57	A3	3	126
9	9	42	42	1.0	0	0	4/4	9	1	1/4			1/4	1	-1	0	60	C4	4	125
9	9	42	42	1.0	0	0	4/4	7	1	1/4			1/4	1	-1	4	64	E4	4	124
9	9	42	42	1.0	0	0	4/4	4	1	1/4			1/4	1	-1	6	66	F#4	4	122
9	9	42	42	1.0	0	0	4/4	42	1	1/4		1/4_r32_0	1/4	1		5	71	B4	4	133
9	9	42	42	1.0	0	0	4/4	41	1	1/4		1/4_r32_0	1/4	1		5	83	B5	5	129
9	9	43	43	1.0	1/4	1/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		3	69	A4	4	134
9	9	43	43	1.0	1/4	1/4	4/4	41	1	1/4		1/4_r32_0	1/4	1		3	81	A5	5	130
9	9	44	44	2.0	1/2	1/2	4/4	6	1	1/2			1/2	1	1	0	60	C4	4	123
9	9	44	44	1.0	1/2	1/2	4/4	42	1	1/4		1/4_r32_0	1/4	1		8	68	G#4	4	135
9	9	44	44	2.0	1/2	1/2	4/4	16	1	1/2			1/2	1	1	0	72	C5	5	127
9	9	44	44	1.0	1/2	1/2	4/4	41	1	1/4		1/4_r32_0	1/4	1		8	80	G#5	5	131
9	9	45	45	1.0	3/4	3/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		6	66	F#4	4	136
9	9	45	45	1.0	3/4	3/4	4/4	41	1	1/4		1/4_r32_0	1/4	1		6	78	F#5	5	132
10	10	46	46	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	146
10	10	46	46	1.0	0	0	4/4	43	1	1/4		1/4_r32_0	1/4	1		5	59	B3	3	151
10	10	46	46	1.0	0	0	4/4	6	1	1/4			1/4	1	-1	0	60	C4	4	138
10	10	46	46	1.0	0	0	4/4	42	1	1/4		1/4_r32_0	1/4	1		5	71	B4	4	147
10	10	46	46	1.0	0	0	4/4	16	1	1/4			1/4	1	-1	0	72	C5	5	142
10	10	47	47	1.0	1/4	1/4	4/4	43	1	1/4		1/4_r32_0	1/4	1		3	57	A3	3	152
10	10	47	47	1.0	1/4	1/4	4/4	6	1	1/4			1/4	1		0	60	C4	4	139
10	10	47	47	1.0	1/4	1/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		3	69	A4	4	148
10	10	47	47	1.0	1/4	1/4	4/4	16	1	1/4			1/4	1		0	72	C5	5	143
10	10	48	48	1.0	1/2	1/2	4/4	43	1	1/4		1/4_r32_0	1/4	1		8	56	G#3	3	153
10	10	48	48	1.0	1/2	1/2	4/4	6	1	1/4			1/4	1	1	0	60	C4	4	140
10	10	48	48	1.0	1/2	1/2	4/4	42	1	1/4		1/4_r32_0	1/4	1		8	68	G#4	4	149
10	10	48	48	1.0	1/2	1/2	4/4	16	1	1/4			1/4	1	1	0	72	C5	5	144
10	10	49	49	1.0	3/4	3/4	4/4	43	1	1/4		1/4_r32_0	1/4	1		6	54	F#3	3	154
10	10	49	49	1.0	3/4	3/4	4/4	6	1	1/4			1/4	1	0	0	60	C4	4	141
10	10	49	49	1.0	3/4	3/4	4/4	42	1	1/4		1/4_r32_0	1/4	1		6	66	F#4	4	150
10	10	49	49	1.0	3/4	3/4	4/4	16	1	1/4			1/4	1	0	0	72	C5	5	145
11	11	50	50	1.0	0	0	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	164
11	11	50	50	4.0	0	0	4/4	25	1	1		1_r32_0	1	1		5	47	B2	2	157
11	11	50	50	1.0	0	0	4/4	43	1	1/4		1/4_r32_0	1/4	1		5	59	B3	3	160
11	11	50	50	1.0	0	0	4/4	6	1	1/4			1/4	1	-1	0	60	C4	4	155
11	11	50	50	1.0	0	0	4/4	41	2	1/4			1/4	1		3	69	A4	4	158
11	11	50	50	1.0	0	0	4/4	42	2	1/4			1/4	1		3	69	A4	4	159
11	11	50	50	1.0	0	0	4/4	16	1	1/4			1/4	1	-1	0	72	C5	5	156
11	11	51	51	1.0	1/4	1/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	165
11	11	51	51	1.0	1/4	1/4	4/4	43	1	1/4		1/4_r32_0	1/4	1		3	57	A3	3	161
11	11	52	52	1.0	1/2	1/2	4/4	46	1	1/4		1/4_r32_0	1/4	1		8	44	G#2	2	166
11	11	52	52	1.0	1/2	1/2	4/4	43	1	1/4		1/4_r32_0	1/4	1		8	56	G#3	3	162
11	11	53	53	1.0	3/4	3/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		6	42	F#2	2	167
11	11	53	53	1.0	3/4	3/4	4/4	43	1	1/4		1/4_r32_0	1/4	1		6	54	F#3	3	163
12	12	54	54	1.0	0	0	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	183
12	12	54	54	1.0	0	0	4/4	25	1	1/4			1/4	1		5	47	B2	2	178
12	12	54	54	1.0	0	0	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	179
12	12	54	54	0.6666666666666666	0	0	4/4	6	1	1/6			1/4	2/3		0	60	C4	4	168
12	12	54	54	0.6666666666666666	0	0	4/4	16	1	1/6			1/4	2/3		0	72	C5	5	173
12	12	164/3	164/3	0.6666666666666666	1/6	1/6	4/4	6	1	1/6			1/4	2/3		0	60	C4	4	169
12	12	164/3	164/3	0.6666666666666666	1/6	1/6	4/4	16	1	1/6			1/4	2/3		0	72	C5	5	174
12	12	55	55	1.0	1/4	1/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	184
12	12	55	55	1.0	1/4	1/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	180
12	12	166/3	166/3	0.6666666666666666	1/3	1/3	4/4	6	1	1/6			1/4	2/3		0	60	C4	4	170
12	12	166/3	166/3	0.6666666666666666	1/3	1/3	4/4	16	1	1/6			1/4	2/3		0	72	C5	5	175
12	12	56	56	1.0	1/2	1/2	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	185
12	12	56	56	1.0	1/2	1/2	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	181
12	12	56	56	1.0	1/2	1/2	4/4	6	1	1/4			1/4	1		0	60	C4	4	171
12	12	56	56	1.0	1/2	1/2	4/4	16	1	1/4			1/4	1		0	72	C5	5	176
12	12	57	57	1.0	3/4	3/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	186
12	12	57	57	1.0	3/4	3/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	182
12	12	57	57	1.0	3/4	3/4	4/4	6	1	1/4			1/4	1	1	0	60	C4	4	172
12	12	57	57	1.0	3/4	3/4	4/4	16	1	1/4			1/4	1	1	0	72	C5	5	177
13	13	58	58	1.0	0	0	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	197
13	13	58	58	1.0	0	0	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	193
13	13	58	58	1.0	0	0	4/4	6	1	1/4			1/4	1	-1	0	60	C4	4	187
13	13	58	58	1.0	0	0	4/4	16	1	1/4			1/4	1	-1	0	72	C5	5	190
13	13	59	59	1.0	1/4	1/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	198
13	13	59	59	1.0	1/4	1/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	194
13	13	59	59	1.0	1/4	1/4	4/4	6	1	1/4			1/4	1		2	62	D4	4	188
13	13	59	59	1.0	1/4	1/4	4/4	16	1	1/4			1/4	1		2	74	D5	5	191
13	13	60	60	1.0	1/2	1/2	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	199
13	13	60	60	1.0	1/2	1/2	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	195
13	13	60	60	2.0	1/2	1/2	4/4	6	1	1/2			1/2	1	1	-1	65	F4	4	189
13	13	60	60	2.0	1/2	1/2	4/4	16	1	1/2			1/2	1	1	-1	77	F5	5	192
13	13	61	61	1.0	3/4	3/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	200
13	13	61	61	1.0	3/4	3/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	196
14	14	62	62	1.0	0	0	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	215
14	14	62	62	1.0	0	0	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	211
14	14	62	62	0.6666666666666666	0	0	4/4	6	1	1/6			1/4	2/3	-1	-1	65	F4	4	201
14	14	62	62	0.6666666666666666	0	0	4/4	16	1	1/6			1/4	2/3	-1	-1	77	F5	5	206
14	14	188/3	188/3	0.6666666666666666	1/6	1/6	4/4	6	1	1/6			1/4	2/3		-3	63	Eb4	4	202
14	14	188/3	188/3	0.6666666666666666	1/6	1/6	4/4	16	1	1/6			1/4	2/3		-3	75	Eb5	5	207
14	14	63	63	1.0	1/4	1/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	216
14	14	63	63	1.0	1/4	1/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	212
14	14	190/3	190/3	0.6666666666666666	1/3	1/3	4/4	6	1	1/6			1/4	2/3		2	62	D4	4	203
14	14	190/3	190/3	0.6666666666666666	1/3	1/3	4/4	16	1	1/6			1/4	2/3		2	74	D5	5	208
14	14	64	64	1.0	1/2	1/2	4/4	50	1	1/4		1/4_r32_0	1/4	1		5	35	B1	1	217
14	14	64	64	1.0	1/2	1/2	4/4	46	1	1/4		1/4_r32_0	1/4	1		5	47	B2	2	213
14	14	64	64	1.0	1/2	1/2	4/4	6	1	1/4			1/4	1		0	60	C4	4	204
14	14	64	64	1.0	1/2	1/2	4/4	16	1	1/4			1/4	1		0	72	C5	5	209
14	14	65	65	1.0	3/4	3/4	4/4	50	1	1/4		1/4_r32_0	1/4	1		3	33	A1	1	218
14	14	65	65	1.0	3/4	3/4	4/4	46	1	1/4		1/4_r32_0	1/4	1		3	45	A2	2	214
14	14	65	65	1.0	3/4	3/4	4/4	6	1	1/4			1/4	1		-2	58	Bb3	3	205
14	14	65	65	1.0	3/4	3/4	4/4	16	1	1/4			1/4	1		-2	70	Bb4	4	210
15	15	66	66	2.0	0	0	4/4	50	1	1/2		1/2_r32_0	1/2	1		6	30	F#1	1	234
15	15	66	66	2.0	0	0	4/4	46	1	1/2		1/2_r32_0	1/2	1		6	42	F#2	2	232
15	15	66	66	1.0	0	0	4/4	25	2	1/4			1/4	1		3	45	A2	2	228
15	15	66	66	1.0	0	0	4/4	6	1	1/4			1/4	1		-4	56	Ab3	3	220
15	15	66	66	1.0	0	0	4/4	16	1	1/4			1/4	1		-4	68	Ab4	4	225
15	15	66	66	1.0	0	0	4/4	4	2	1/4			1/4	1		3	69	A4	4	219
15	15	66	66	1.0	0	0	4/4	7	2	1/4			1/4	1		3	69	A4	4	223
