"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V(64)"	""	"65"	"1.0"	"193.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"65"	"2.5"	"194.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"66"	"1.0"	"196.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	true
"I"	""	"67"	"1.0"	"199.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	false
"V2/IV"	""	"68"	"1.0"	"202.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"68"	"3.0"	"204.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"IV"	""	"6"	""	""	false
"V65/IV"	""	"68"	"3.5"	"204.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"69"	"1.0"	"205.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"IV"	""	""	""	""	false
"V43/ii"	""	"69"	"1.5"	"205.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"V"	""	"43"	""	"ii"	false
"ii"	""	"69"	"2.0"	"206.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"ii"	""	""	""	""	false
"V(64)"	""	"69"	"2.5"	"206.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"69"	"3.0"	"207.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I(9)"	""	"70"	"1.0"	"208.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"I"	""	""	"9"	""	false
"I\\\\"	""	"70"	"1.5"	"208.5"	"6/8"	"18"	"5"	"1"	2.5	"A"	"V"	""	"I"	""	""	""	""	true
"I"	""	"71"	"1.0"	"211.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	false
"V65(2)/ii"	""	"72"	"1.0"	"214.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"V"	""	"V"	""	"65"	"2"	"ii"	false
"V65/ii"	""	"72"	"3.0"	"216.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"V"	""	"V"	""	"65"	""	"ii"	false
"ii"	""	"73"	"1.0"	"217.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"V"	""	"ii"	""	""	""	""	false
"ii6"	""	"73"	"2.0"	"218.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"73"	"2.5"	"218.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"73"	"3.0"	"219.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"74"	"1.0"	"220.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"I"	""	""	""	""	true
"V7"	""	"74"	"2.5"	"221.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"75"	"1.0"	"223.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"75"	"2.5"	"224.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"76"	"1.0"	"226.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"76"	"2.5"	"227.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"77"	"1.0"	"229.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"77"	"2.5"	"230.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"78"	"1.0"	"232.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	false
"I\\\\"	""	"79"	"1.0"	"235.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	true
"I\\\\"	""	"80"	"1.0"	"238.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"I"	""	""	""	""	true
"vi"	""	"81"	"1.0"	"241.0"	"6/8"	"18"	"5"	"1"	6.0	"A"	"V"	""	"vi"	""	""	""	""	false
"#viio7/ii"	""	"83"	"1.0"	"247.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"V"	""	"#vii"	"o"	"7"	""	"ii"	false
"ii"	""	"83"	"3.0"	"249.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"ii"	""	""	""	""	false
"#viio6/ii"	""	"83"	"3.5"	"249.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"#vii"	"o"	"6"	""	"ii"	false
"ii6"	""	"84"	"1.0"	"250.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"ii"	""	"6"	""	""	false
"#viio43/ii"	""	"85"	"1.0"	"253.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"V"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"85"	"3.0"	"255.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"ii"	""	"6"	""	""	false
"#viio6/ii"	""	"85"	"3.5"	"255.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"V"	""	"#vii"	"o"	"6"	""	"ii"	false
"ii"	""	"86"	"1.0"	"256.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"V"	""	"ii"	""	""	""	""	false
"IV.viio43"	""	"87"	"1.0"	"259.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"IV"	""	"vii"	"o"	"43"	""	""	false
"I6"	""	"87"	"3.0"	"261.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"I"	""	"6"	""	""	false
"viio6"	""	"87"	"3.5"	"261.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"88"	"1.0"	"262.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"IV"	""	"I"	""	""	""	""	false
"V2"	""	"89"	"1.0"	"265.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"IV"	""	"V"	""	"2"	""	""	false
"I6"	""	"89"	"3.0"	"267.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"I"	""	"6"	""	""	false
"V43"	""	"89"	"3.5"	"267.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"V"	""	"43"	""	""	false
"I"	""	"90"	"1.0"	"268.0"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"I"	""	""	""	""	false
"I6"	""	"90"	"1.5"	"268.5"	"6/8"	"18"	"5"	"1"	1.0	"A"	"IV"	""	"I"	""	"6"	""	""	false
"IV"	""	"90"	"2.5"	"269.5"	"6/8"	"18"	"5"	"1"	0.5	"A"	"IV"	""	"IV"	""	""	""	""	false
"IV6"	""	"90"	"3.0"	"270.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"IV"	""	"IV"	""	"6"	""	""	false
"V(64)"	""	"91"	"1.0"	"271.0"	"6/8"	"18"	"5"	"1"	1.5	"A"	"IV"	""	"V"	""	""	"64"	""	false
"V7"	""	"91"	"2.5"	"272.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"IV"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"92"	"1.0"	"274.0"	"6/8"	"18"	"5"	"1"	1.0	"A"	"IV"	""	"I"	""	""	""	""	true
"I[I"	""	"92"	"2.0"	"275.0"	"6/8"	"18"	"5"	"1"	2.0	"A"	"IV"	"I"	"I"	""	""	""	""	false
"V7/IV"	""	"93"	"1.0"	"277.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"IV"	"I"	"V"	""	"7"	""	"IV"	false
"IV64"	""	"94"	"1.0"	"280.0"	"6/8"	"18"	"5"	"1"	3.0	"A"	"IV"	"I"	"IV"	""	"64"	""	""	false
"V7"	""	"95"	"1.0"	"283.0"	"6/8"	"18"	"5"	"1"	4.5	"A"	"IV"	"I"	"V"	""	"7"	""	""	false
"I"	""	"96"	"2.5"	"287.5"	"6/8"	"18"	"5"	"1"	1.5	"A"	"IV"	"I"	"I"	""	""	""	""	false
