"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".D.I"	""	"1"	"0.5"	"0.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"I"	""	"2"	"1.0"	"1.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"V"	""	"3"	"1.0"	"3.5"	"2/4"	"18"	"5"	"3"	4.0	"D"	"I"	""	"V"	""	""	""	""	false
"I"	""	"5"	"1.0"	"7.5"	"2/4"	"18"	"5"	"3"	4.0	"D"	"I"	""	"I"	""	""	""	""	false
"V"	""	"7"	"1.0"	"11.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	""	""	""	false
"V.V(64)"	""	"8"	"1.0"	"13.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"8"	"2.0"	"14.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"9"	"1.0"	"15.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"9"	"2.0"	"16.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"V"	""	"I"	""	""	""	""	true
"I.I"	""	"11"	"1.0"	"19.5"	"2/4"	"18"	"5"	"3"	-1.0	"D"	"I"	""	"I"	""	""	""	""	false
"IV"	""	"11"	"0.0"	"18.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"12"	"0.0"	"20.5"	"2/4"	"18"	"5"	"3"	4.5	"D"	"I"	""	"I"	""	""	""	""	false
"V2/IV"	""	"13"	"2.5"	"25.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"14"	"1.0"	"25.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	"6"	""	""	false
"IV"	""	"14"	"1.5"	"26.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	""	""	""	false
"I\\\\"	""	"14"	"2.0"	"26.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	true
"I"	""	"15"	"1.0"	"27.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"V"	""	"16"	"1.0"	"29.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	""	""	""	false
"V"	""	"17"	"1.0"	"31.5"	"2/4"	"18"	"5"	"3"	1.5	"D"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"17"	"2.5"	"33.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"18"	"1.0"	"33.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"18"	"2.0"	"34.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"I"	""	"I"	""	""	""	""	true
"I6"	""	"20"	"1.0"	"37.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	"6"	""	""	false
"V6"	""	"21"	"1.0"	"39.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"22"	"1.0"	"41.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"23"	"1.0"	"43.5"	"2/4"	"18"	"5"	"3"	-3.0	"D"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"23"	"-2.0"	"40.5"	"2/4"	"18"	"5"	"3"	5.0	"D"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"24"	"1.0"	"45.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"V7"	""	"24"	"2.0"	"46.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"24"	"2.5"	"47.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	""	""	""	false
"V.I6"	""	"25"	"1.0"	"47.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"I"	""	"6"	""	""	false
"V"	""	"25"	"2.0"	"48.5"	"2/4"	"18"	"5"	"3"	2.5	"D"	"V"	""	"V"	""	""	""	""	false
"viio65/V"	""	"25"	"4.5"	"51.0"	"2/4"	"18"	"5"	"3"	-1.5	"D"	"V"	""	"vii"	"o"	"65"	""	"V"	false
"V(64)"	""	"26"	"1.0"	"49.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"26"	"2.0"	"50.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"27"	"1.0"	"51.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"27"	"2.0"	"52.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"V"	""	"I"	""	""	""	""	true
"I.I"	""	"29"	"1.0"	"55.5"	"2/4"	"18"	"5"	"3"	1.5	"D"	"I"	""	"I"	""	""	""	""	false
"V2/IV"	""	"29"	"2.5"	"57.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"30"	"1.0"	"57.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	"6"	""	""	false
"iv6"	""	"30"	"1.5"	"58.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"iv"	""	"6"	""	""	false
"I"	""	"30"	"2.0"	"58.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	""	""	""	false
"iv"	""	"30"	"2.5"	"59.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"iv"	""	""	""	""	false
"I6"	""	"31"	"1.0"	"59.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	"6"	""	""	false
"vi6"	""	"31"	"2.0"	"60.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"vi"	""	"6"	""	""	false
"IV"	""	"32"	"1.0"	"61.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"IV"	""	""	""	""	false
"I6"	""	"32"	"2.0"	"62.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	"6"	""	""	false
"iv"	""	"32"	"2.5"	"63.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"iv"	""	""	""	""	false
"I"	""	"33"	"1.0"	"63.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"V65"	""	"33"	"2.0"	"64.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"33"	"2.5"	"65.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"34"	"1.0"	"65.5"	"2/4"	"18"	"5"	"3"	-5.0	"D"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"34"	"-4.0"	"60.5"	"2/4"	"18"	"5"	"3"	7.0	"D"	"I"	""	"V"	""	"65"	""	""	false
"V7"	""	"35"	"1.0"	"67.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"36"	"1.0"	"69.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"36"	"2.0"	"70.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"I"	""	"I"	""	""	""	""	true
"I"	""	"38"	"1.0"	"73.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"39"	"1.0"	"75.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"40"	"1.0"	"77.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"41"	"1.0"	"79.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"I"	""	"42"	"1.0"	"81.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"42"	"2.0"	"82.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"6"	""	""	false
"vi7"	""	"42"	"2.5"	"83.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"vi"	""	"7"	""	""	false
"V6"	""	"43"	"1.0"	"83.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"6"	""	""	false
"V43/V"	""	"43"	"2.0"	"84.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"43"	""	"V"	false
"V"	""	"43"	"2.5"	"85.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	""	""	""	false
"V.V7"	""	"44"	"1.0"	"85.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"V"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"45"	"1.0"	"87.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"V"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"45"	"2.0"	"88.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"V"	""	"I"	""	""	""	""	true
"I.I"	""	"47"	"1.0"	"91.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"IV"	""	"48"	"1.0"	"93.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"IV"	""	""	""	""	false
"I(#4#2)"	""	"48"	"2.0"	"94.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	""	"#4#2"	""	false
"I"	""	"48"	"2.5"	"95.0"	"2/4"	"18"	"5"	"3"	2.5	"D"	"I"	""	"I"	""	""	""	""	false
"IV"	""	"50"	"1.0"	"97.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"IV"	""	""	""	""	false
"I64(#4#2)"	""	"50"	"2.0"	"98.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	"64"	"#4#2"	""	false
"I64"	""	"50"	"2.5"	"99.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	"64"	""	""	false
"I"	""	"51"	"1.0"	"99.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"52"	"1.0"	"101.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"43"	""	""	false
"V65"	""	"53"	"1.0"	"103.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"65"	""	""	false
"V7"	""	"53"	"2.0"	"104.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I(742)"	""	"54"	"1.0"	"105.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	"742"	""	false
"I\\\\"	""	"54"	"2.0"	"106.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"I"	""	"I"	""	""	""	""	true
"I"	""	"56"	"1.0"	"109.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"56"	"2.0"	"110.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"43"	""	""	false
"I6"	""	"56"	"2.5"	"111.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"I"	""	"6"	""	""	false
"V2"	""	"57"	"1.0"	"111.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"2"	""	""	false
"V7"	""	"58"	"1.0"	"113.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"vi7"	""	"58"	"2.0"	"114.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"vi"	""	"7"	""	""	false
"V65"	""	"58"	"2.5"	"115.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"59"	"1.0"	"115.5"	"2/4"	"18"	"5"	"3"	4.0	"D"	"I"	""	"I"	""	""	""	""	false
"V"	""	"61"	"1.0"	"119.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	""	""	""	false
"V7/V"	""	"62"	"1.0"	"121.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"7"	""	"V"	false
"V64"	""	"63"	"1.0"	"123.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"64"	""	""	false
"V"	""	"63"	"1.5"	"124.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	""	""	""	false
"V7\\\\"	""	"63"	"2.0"	"124.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	true
"I"	""	"64"	"1.0"	"125.5"	"2/4"	"18"	"5"	"3"	1.5	"D"	"I"	""	"I"	""	""	""	""	false
"V2/IV"	""	"64"	"2.5"	"127.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"65"	"1.0"	"127.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	"6"	""	""	false
"IV"	""	"65"	"1.5"	"128.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"65"	"2.0"	"128.5"	"2/4"	"18"	"5"	"3"	2.5	"D"	"I"	""	"I"	""	""	""	""	false
"V2/IV"	""	"66"	"2.5"	"131.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"67"	"1.0"	"131.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	"6"	""	""	false
"IV"	""	"67"	"1.5"	"132.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"IV"	""	""	""	""	false
"I"	""	"67"	"2.0"	"132.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"I"	""	"I"	""	""	""	""	false
"V"	""	"69"	"1.0"	"135.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"70"	"1.0"	"137.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"V7"	""	"71"	"1.0"	"139.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"71"	"2.0"	"140.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	true
"V7"	""	"72"	"1.0"	"141.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"72"	"2.0"	"142.5"	"2/4"	"18"	"5"	"3"	3.0	"D"	"I"	""	"I"	""	""	""	""	true
"I"	""	"74"	"1.0"	"145.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	""	"I"	""	""	""	""	false
"ii6"	""	"74"	"2.0"	"146.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"ii"	""	"6"	""	""	false
"#viio7/V"	""	"74"	"2.5"	"147.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	""	"#vii"	"o"	"7"	""	"V"	false
"V[V"	""	"75"	"1.0"	"147.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	"V"	"V"	""	""	""	""	false
"#viio43/V"	""	"75"	"1.5"	"148.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	"V"	"#vii"	"o"	"43"	""	"V"	false
"V6"	""	"75"	"2.0"	"148.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	"V"	"V"	""	"6"	""	""	false
"V/vi"	""	"76"	"1.0"	"149.5"	"2/4"	"18"	"5"	"3"	1.5	"D"	"I"	"V"	"V"	""	""	""	"vi"	false
"V7/vi"	""	"76"	"2.5"	"151.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	"V"	"V"	""	"7"	""	"vi"	false
"vi6"	""	"77"	"1.0"	"151.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"I"	"V"	"vi"	""	"6"	""	""	false
"vi"	""	"77"	"2.0"	"152.5"	"2/4"	"18"	"5"	"3"	2.0	"D"	"I"	"V"	"vi"	""	""	""	""	false
"V65/V"	""	"78"	"2.0"	"154.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"I"	"V"	"V"	""	"65"	""	"V"	false
"iii.#viio7"	""	"78"	"2.5"	"155.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"iii"	"V"	"#vii"	"o"	"7"	""	""	false
"i"	""	"79"	"1.0"	"155.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"iii"	"V"	"i"	""	""	""	""	false
"V7"	""	"79"	"1.5"	"156.0"	"2/4"	"18"	"5"	"3"	0.5	"D"	"iii"	"V"	"V"	""	"7"	""	""	false
"VI"	""	"79"	"2.0"	"156.5"	"2/4"	"18"	"5"	"3"	1.0	"D"	"iii"	"V"	"VI"	""	""	""	""	false
"V(64)"	""	"80"	"1.0"	"157.5"	"2/4"	"18"	"5"	"3"	0.5	"D"	"iii"	"V"	"V"	""	""	"64"	""	false
"V"	""	"80"	"1.5"	"158.0"	"2/4"	"18"	"5"	"3"	1.0	"D"	"iii"	"V"	"V"	""	""	""	""	false
