"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"#viio65/ii"	""	"73"	"1.0"	"286.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"74"	"1.0"	"290.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"ii"	""	"6"	""	""	false
"V9"	""	"75"	"1.0"	"294.5"	"2/2"	"18"	"5"	"4"	3.0	"A"	"V"	""	"V"	""	"9"	""	""	false
"V7"	""	"75"	"4.0"	"297.5"	"2/2"	"18"	"5"	"4"	1.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"76"	"1.0"	"298.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	true
"#viio65/ii"	""	"77"	"1.0"	"302.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"78"	"1.0"	"306.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"ii"	""	"6"	""	""	false
"V9"	""	"79"	"1.0"	"310.5"	"2/2"	"18"	"5"	"4"	3.0	"A"	"V"	""	"V"	""	"9"	""	""	false
"V7"	""	"79"	"4.0"	"313.5"	"2/2"	"18"	"5"	"4"	1.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"80"	"1.0"	"314.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	true
"V65"	""	"81"	"1.0"	"318.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"82"	"1.0"	"322.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"83"	"1.0"	"326.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"84"	"1.0"	"330.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"85"	"1.0"	"334.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"86"	"1.0"	"338.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"87"	"1.0"	"342.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"88"	"1.0"	"346.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"89"	"1.0"	"350.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"90"	"1.0"	"354.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"91"	"1.0"	"358.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"92"	"1.0"	"362.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"V"	""	"I"	""	""	""	""	true
"I.V7"	""	"93"	"1.0"	"366.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"I"	""	"V"	""	"7"	""	""	false
"V7"	""	"94"	"1.0"	"370.5"	"2/2"	"18"	"5"	"4"	8.0	"A"	"I"	""	"V"	""	"7"	""	""	false
"vi.#viio7"	""	"96"	"1.0"	"378.5"	"2/2"	"18"	"5"	"4"	4.0	"A"	"vi"	""	"#vii"	"o"	"7"	""	""	false
"V65"	""	"97"	"1.0"	"382.5"	"2/2"	"18"	"5"	"4"	8.0	"A"	"vi"	""	"V"	""	"65"	""	""	false
"i64"	""	"99"	"1.0"	"390.5"	"2/2"	"18"	"5"	"4"	2.0	"A"	"vi"	""	"i"	""	"64"	""	""	false
"i"	""	"99"	"3.0"	"392.5"	"2/2"	"18"	"5"	"4"	2.0	"A"	"vi"	""	"i"	""	""	""	""	false
