"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"I"	""	"9"	"3.0"	"35.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"V"	""	"I"	""	""	""	""	false
"V"	""	"9"	"4.0"	"36.0"	"4/4"	"132"	"15"	"4"	0.75	"A"	"V"	""	"V"	""	""	""	""	false
"IV"	""	"9"	"4.75"	"36.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"V"	""	"IV"	""	""	""	""	false
"I6"	""	"10"	"1.0"	"37.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"V"	""	"I"	""	"6"	""	""	false
"viio64"	""	"10"	"2.0"	"38.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"V"	""	"vii"	"o"	"64"	""	""	false
"V"	""	"10"	"3.0"	"39.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"V"	""	"V"	""	""	""	""	false
"@none"	""	"10"	"3.5"	"39.5"	"4/4"	"132"	"15"	"4"	1.25	"A"	"V"	""	""	""	""	""	""	false
"I.V"	""	"10"	"4.75"	"40.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"I"	""	"V"	""	""	""	""	false
"I"	""	"11"	"1.0"	"41.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	""	""	""	false
"V(64)"	""	"11"	"2.0"	"42.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"11"	"2.5"	"42.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"11"	"3.0"	"43.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"I"	""	""	""	""	false
"I(64)"	""	"11"	"3.5"	"43.5"	"4/4"	"132"	"15"	"4"	1.5	"A"	"I"	""	"I"	""	""	"64"	""	false
"iii"	""	"12"	"1.0"	"45.0"	"4/4"	"132"	"15"	"4"	1.5	"A"	"I"	""	"iii"	""	""	""	""	false
"V43"	""	"12"	"2.5"	"46.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"12"	"3.0"	"47.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"I"	""	""	""	""	false
"vi"	""	"12"	"3.5"	"47.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"vi"	""	""	""	""	false
"iiio64"	""	"12"	"4.0"	"48.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"iii"	"o"	"64"	""	""	false
"IV64"	""	"13"	"1.0"	"49.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"IV"	""	"64"	""	""	false
"IV6"	""	"13"	"3.0"	"51.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"IV"	""	"6"	""	""	false
"ii7"	""	"14"	"1.0"	"53.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"ii"	""	"7"	""	""	false
"V65"	""	"14"	"3.0"	"55.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"15"	"1.0"	"57.0"	"4/4"	"132"	"15"	"4"	3.0	"A"	"I"	""	"I"	""	""	""	""	false
"V64"	""	"15"	"4.0"	"60.0"	"4/4"	"132"	"15"	"4"	0.75	"A"	"I"	""	"V"	""	"64"	""	""	false
"I"	""	"15"	"4.75"	"60.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"I"	""	"I"	""	""	""	""	false
"V65"	""	"16"	"1.0"	"61.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"16"	"2.0"	"62.0"	"4/4"	"132"	"15"	"4"	3.0	"A"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"17"	"1.0"	"65.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"17"	"2.0"	"66.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"17"	"3.0"	"67.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	"6"	""	""	false
"IV6"	""	"17"	"4.0"	"68.0"	"4/4"	"132"	"15"	"4"	0.75	"A"	"I"	""	"IV"	""	"6"	""	""	false
"IV"	""	"17"	"4.75"	"68.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"I"	""	"IV"	""	""	""	""	false
"V(64)"	""	"18"	"1.0"	"69.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	""	"64"	""	false
"V\\\\"	""	"18"	"2.0"	"70.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	""	""	""	true
"V7/V"	""	"18"	"3.0"	"71.0"	"4/4"	"132"	"15"	"4"	5.0	"A"	"I"	""	"V"	""	"7"	""	"V"	false
"V2/V"	""	"19"	"4.0"	"76.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	"2"	""	"V"	false
"V6"	""	"20"	"1.0"	"77.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"20"	"3.0"	"79.0"	"4/4"	"132"	"15"	"4"	3.0	"A"	"I"	""	"V"	""	"7"	""	""	false
"V43"	""	"21"	"2.0"	"82.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"V"	""	"43"	""	""	false
"V2"	""	"21"	"4.0"	"84.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"22"	"1.0"	"85.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"22"	"2.0"	"86.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"I"	""	""	""	""	false
"ii"	""	"22"	"4.0"	"88.0"	"4/4"	"132"	"15"	"4"	0.75	"A"	"I"	""	"ii"	""	""	""	""	false
"ii6"	""	"22"	"4.75"	"88.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"I"	""	"ii"	""	"6"	""	""	false
"V7(4)"	""	"23"	"1.0"	"89.0"	"4/4"	"132"	"15"	"4"	1.5	"A"	"I"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"23"	"2.5"	"90.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"23"	"3.0"	"91.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"23"	"3.5"	"91.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"I"	""	"V"	""	"7"	""	""	false
"IV6(+6+2)"	""	"23"	"4.0"	"92.0"	"4/4"	"132"	"15"	"4"	0.75	"A"	"I"	""	"IV"	""	"6"	"+6+2"	""	false
"V65"	""	"23"	"4.75"	"92.75"	"4/4"	"132"	"15"	"4"	0.25	"A"	"I"	""	"V"	""	"65"	""	""	false
"I"	""	"24"	"1.0"	"93.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"I"	""	""	""	""	false
"V7"	""	"24"	"2.0"	"94.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"24"	"3.0"	"95.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"I"	""	"I"	""	""	""	""	false
".i.V"	""	"25"	"1.0"	"97.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"i"	""	"V"	""	""	""	""	false
"i"	""	"25"	"3.0"	"99.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"i"	""	"i"	""	""	""	""	false
"III"	""	"26"	"1.0"	"101.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"i"	""	"III"	""	""	""	""	false
"V2/VI"	""	"26"	"2.0"	"102.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"i"	""	"V"	""	"2"	""	"VI"	false
"VI6"	""	"26"	"3.0"	"103.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"i"	""	"VI"	""	"6"	""	""	false
"VI"	""	"26"	"4.0"	"104.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"i"	""	"VI"	""	""	""	""	false
"III6"	""	"27"	"1.0"	"105.0"	"4/4"	"132"	"15"	"4"	9.0	"A"	"i"	""	"III"	""	"6"	""	""	false
"iv.#viio65"	""	"29"	"2.0"	"114.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"#vii"	"o"	"65"	""	""	false
"iv64"	""	"29"	"3.0"	"115.0"	"4/4"	"132"	"15"	"4"	6.0	"A"	"iv"	""	"iv"	""	"64"	""	""	false
"V6(9)"	""	"31"	"1.0"	"121.0"	"4/4"	"132"	"15"	"4"	0.5	"A"	"iv"	""	"V"	""	"6"	"9"	""	false
"V6"	""	"31"	"1.5"	"121.5"	"4/4"	"132"	"15"	"4"	0.5	"A"	"iv"	""	"V"	""	"6"	""	""	false
"V2"	""	"31"	"2.0"	"122.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"V"	""	"2"	""	""	false
"i6"	""	"31"	"3.0"	"123.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"i"	""	"6"	""	""	false
"i"	""	"31"	"4.0"	"124.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"i"	""	""	""	""	false
"V6"	""	"32"	"1.0"	"125.0"	"4/4"	"132"	"15"	"4"	8.0	"A"	"iv"	""	"V"	""	"6"	""	""	false
"V65"	""	"34"	"1.0"	"133.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"iv"	""	"V"	""	"65"	""	""	false
"#viio7"	""	"34"	"3.0"	"135.0"	"4/4"	"132"	"15"	"4"	4.0	"A"	"iv"	""	"#vii"	"o"	"7"	""	""	false
"V7"	""	"35"	"3.0"	"139.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"iv"	""	"V"	""	"7"	""	""	false
"#viio6"	""	"36"	"1.0"	"141.0"	"4/4"	"132"	"15"	"4"	4.0	"A"	"iv"	""	"#vii"	"o"	"6"	""	""	false
"i(4)"	""	"37"	"1.0"	"145.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"i"	""	""	"4"	""	false
"i"	""	"37"	"2.0"	"146.0"	"4/4"	"132"	"15"	"4"	3.0	"A"	"iv"	""	"i"	""	""	""	""	false
"V43(4)"	""	"38"	"1.0"	"149.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"V"	""	"43"	"4"	""	false
"V43"	""	"38"	"2.0"	"150.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"V"	""	"43"	""	""	false
"#viio6"	""	"38"	"3.0"	"151.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"iv"	""	"#vii"	"o"	"6"	""	""	false
"i6(2)"	""	"39"	"1.0"	"153.0"	"4/4"	"132"	"15"	"4"	1.0	"A"	"iv"	""	"i"	""	"6"	"2"	""	false
"i6"	""	"39"	"2.0"	"154.0"	"4/4"	"132"	"15"	"4"	2.0	"A"	"iv"	""	"i"	""	"6"	""	""	false
"i.#viio7"	""	"39"	"4.0"	"156.0"	"4/4"	"132"	"15"	"4"	18.0	"A"	"i"	""	"#vii"	"o"	"7"	""	""	false
"#viio43"	""	"44"	"2.0"	"174.0"	"2/2"	"132"	"15"	"4"	2.0	"A"	"i"	""	"#vii"	"o"	"43"	""	""	false
"#viio7/V"	""	"44"	"4.0"	"176.0"	"2/2"	"132"	"15"	"4"	2.0	"A"	"i"	""	"#vii"	"o"	"7"	""	"V"	false
"V(64)"	""	"45"	"2.0"	"178.0"	"2/2"	"132"	"15"	"4"	1.0	"A"	"i"	""	"V"	""	""	"64"	""	false
"V"	""	"45"	"3.0"	"179.0"	"2/2"	"132"	"15"	"4"	2.0	"A"	"i"	""	"V"	""	""	""	""	false
