"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V7(b2)"	""	"32"	"2.0"	"126.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"V"	""	"7"	"b2"	""	false
"V7(4)"	""	"33"	"1.0"	"129.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"7"	"4"	""	false
"V7"	""	"33"	"2.0"	"130.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"V+7"	""	"34"	"2.0"	"134.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	"+"	"7"	""	""	false
"V65"	""	"34"	"4.0"	"136.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"65"	""	""	false
"I"	""	"35"	"2.0"	"138.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"I"	""	""	""	""	false
"I6"	""	"35"	"4.0"	"140.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"V"	""	"36"	"2.0"	"142.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	""	""	false
"V7"	""	"36"	"4.0"	"144.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"I"	""	"37"	"2.0"	"146.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"I"	""	""	""	""	false
"I6"	""	"37"	"4.0"	"148.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"IV"	""	"38"	"1.0"	"149.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"IV"	""	""	""	""	false
"ii"	""	"38"	"2.0"	"150.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"ii"	""	""	""	""	false
"viio"	""	"38"	"4.0"	"152.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vii"	"o"	""	""	""	false
"V7"	""	"39"	"1.0"	"153.0"	"4/4"	"132"	"15"	"1"	3.5	"a"	"VI"	""	"V"	""	"7"	""	""	false
"iv.iv6"	""	"39"	"4.5"	"156.5"	"4/4"	"132"	"15"	"1"	1.5	"a"	"iv"	""	"iv"	""	"6"	""	""	false
"V\\\\"	""	"40"	"2.0"	"158.0"	"4/4"	"132"	"15"	"1"	4.75	"a"	"iv"	""	"V"	""	""	""	""	true
"i64"	""	"41"	"2.75"	"162.75"	"4/4"	"132"	"15"	"1"	0.25	"a"	"iv"	""	"i"	""	"64"	""	""	false
"VI6(+5)"	""	"41"	"3.0"	"163.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"iv"	""	"VI"	""	"6"	"+5"	""	false
"V65"	""	"42"	"2.0"	"166.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"iv"	""	"V"	""	"65"	""	""	false
"V43"	""	"42"	"3.0"	"167.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"iv"	""	"V"	""	"43"	""	""	false
"i"	""	"43"	"2.0"	"170.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"iv"	""	"i"	""	""	""	""	false
"VI.V7/V"	""	"43"	"3.0"	"171.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	"V"	false
"V7"	""	"44"	"1.0"	"173.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"44"	"3.0"	"175.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	"64"	""	false
"V"	""	"45"	"1.0"	"177.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	""	""	false
"V(64)"	""	"45"	"3.0"	"179.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	""	"64"	""	false
"V2/IV"	""	"45"	"4.0"	"180.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"46"	"1.0"	"181.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"IV"	""	"6"	""	""	false
"I6"	""	"46"	"2.0"	"182.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"IV"	""	"46"	"3.0"	"183.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"IV"	""	""	""	""	false
"V65/V"	""	"47"	"2.0"	"186.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"65"	""	"V"	false
"V(64)"	""	"47"	"3.0"	"187.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	""	"64"	""	false
"V7(6)"	""	"47"	"4.0"	"188.0"	"4/4"	"132"	"15"	"1"	0.75	"a"	"VI"	""	"V"	""	"7"	"6"	""	false
"V7"	""	"47"	"4.75"	"188.75"	"4/4"	"132"	"15"	"1"	0.25	"a"	"VI"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"48"	"1.0"	"189.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	true
"I"	""	"48"	"2.0"	"190.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"I"	""	""	""	""	false
"V65"	""	"49"	"1.0"	"193.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"VI"	""	"V"	""	"65"	""	""	false
"I(4)"	""	"50"	"1.0"	"197.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	"4"	""	false
"I"	""	"50"	"2.0"	"198.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"I"	""	""	""	""	false
"V/V"	""	"51"	"1.0"	"201.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	""	"V"	false
"V7/V"	""	"51"	"3.0"	"203.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	"V"	false
"V"	""	"52"	"1.0"	"205.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"VI"	""	"V"	""	""	""	""	false
"V65/IV"	""	"53"	"1.0"	"209.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"65"	""	"IV"	false
"I6(#5)"	""	"53"	"3.0"	"211.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"I"	""	"6"	"#5"	""	false
"IV(4)"	""	"54"	"1.0"	"213.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"IV"	""	""	"4"	""	false
"IV"	""	"54"	"2.0"	"214.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"IV"	""	""	""	""	false
"V7"	""	"55"	"1.0"	"217.0"	"4/4"	"132"	"15"	"1"	1.5	"a"	"VI"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"55"	"2.5"	"218.5"	"4/4"	"132"	"15"	"1"	0.5	"a"	"VI"	""	"V"	""	""	"64"	""	false
"V7"	""	"55"	"3.0"	"219.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"V(64)"	""	"56"	"1.0"	"221.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	"64"	""	false
"V2"	""	"56"	"3.0"	"223.0"	"4/4"	"132"	"15"	"1"	1.5	"a"	"VI"	""	"V"	""	"2"	""	""	false
"V65"	""	"56"	"4.5"	"224.5"	"4/4"	"132"	"15"	"1"	0.5	"a"	"VI"	""	"V"	""	"65"	""	""	false
"I"	""	"57"	"1.0"	"225.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	false
"viio"	""	"57"	"2.0"	"226.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vii"	"o"	""	""	""	false
"I6"	""	"57"	"3.0"	"227.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"V43"	""	"57"	"4.0"	"228.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"43"	""	""	false
"I6"	""	"58"	"1.0"	"229.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"viio6"	""	"58"	"2.0"	"230.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"58"	"3.0"	"231.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	false
"V7"	""	"58"	"4.0"	"232.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"I"	""	"59"	"1.0"	"233.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	false
"I6"	""	"59"	"2.0"	"234.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"vi"	""	"59"	"3.0"	"235.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vi"	""	""	""	""	false
"vi6"	""	"59"	"4.0"	"236.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"vi"	""	"6"	""	""	false
"IV"	""	"60"	"2.0"	"238.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"IV"	""	""	""	""	false
"V2"	""	"61"	"1.0"	"241.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"VI"	""	"V"	""	"2"	""	""	false
"I6"	""	"62"	"1.0"	"245.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"V43/V"	""	"62"	"3.0"	"247.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"V"	""	"43"	""	"V"	false
"IV6"	""	"63"	"2.0"	"250.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"IV"	""	"6"	""	""	false
"V6"	""	"63"	"3.0"	"251.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"6"	""	""	false
"V43"	""	"63"	"4.0"	"252.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"43"	""	""	false
"I6"	""	"64"	"1.0"	"253.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"V65/V"	""	"64"	"2.0"	"254.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"65"	""	"V"	false
"V(6)"	""	"64"	"3.0"	"255.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	""	"6"	""	false
"V65"	""	"64"	"4.0"	"256.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"65"	""	""	false
"I"	""	"65"	"1.0"	"257.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	false
"V43/V"	""	"65"	"2.0"	"258.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"43"	""	"V"	false
"V"	""	"65"	"3.0"	"259.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	""	""	""	false
"V2"	""	"65"	"4.0"	"260.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"V"	""	"2"	""	""	false
"I6"	""	"66"	"1.0"	"261.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"6"	""	""	false
"#viio6/V"	""	"66"	"2.0"	"262.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"#vii"	"o"	"6"	""	"V"	false
"V7"	""	"66"	"3.0"	"263.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"I"	""	"67"	"1.0"	"265.0"	"4/4"	"132"	"15"	"1"	0.75	"a"	"VI"	""	"I"	""	""	""	""	false
"viio6"	""	"67"	"1.75"	"265.75"	"4/4"	"132"	"15"	"1"	0.25	"a"	"VI"	""	"vii"	"o"	"6"	""	""	false
"viio43"	""	"67"	"2.0"	"266.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vii"	"o"	"43"	""	""	false
"viio7"	""	"67"	"3.0"	"267.0"	"4/4"	"132"	"15"	"1"	0.75	"a"	"VI"	""	"vii"	"o"	"7"	""	""	false
"viio65"	""	"67"	"3.75"	"267.75"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"vii"	"o"	"65"	""	""	false
"I6"	""	"67"	"4.75"	"268.75"	"4/4"	"132"	"15"	"1"	0.25	"a"	"VI"	""	"I"	""	"6"	""	""	false
"#viio7/V"	""	"68"	"1.0"	"269.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"#vii"	"o"	"7"	""	"V"	false
"V"	""	"68"	"3.0"	"271.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	""	""	false
"I"	""	"69"	"1.0"	"273.0"	"4/4"	"132"	"15"	"1"	0.75	"a"	"VI"	""	"I"	""	""	""	""	false
"viio7"	""	"69"	"1.75"	"273.75"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"vii"	"o"	"7"	""	""	false
"I64"	""	"69"	"4.75"	"276.75"	"4/4"	"132"	"15"	"1"	0.25	"a"	"VI"	""	"I"	""	"64"	""	""	false
"#viio65/V"	""	"70"	"1.0"	"277.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"#vii"	"o"	"65"	""	"V"	false
"V(64)"	""	"70"	"3.0"	"279.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	"64"	""	false
"#viio7/V"	""	"71"	"1.0"	"281.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"#vii"	"o"	"7"	""	"V"	false
"V(+2)"	""	"71"	"3.0"	"283.0"	"4/4"	"132"	"15"	"1"	1.5	"a"	"VI"	""	"V"	""	""	"+2"	""	false
"V"	""	"71"	"4.5"	"284.5"	"4/4"	"132"	"15"	"1"	0.5	"a"	"VI"	""	"V"	""	""	""	""	false
"#viio7/V"	""	"72"	"1.0"	"285.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"#vii"	"o"	"7"	""	"V"	false
"V7"	""	"72"	"3.0"	"287.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	"7"	""	""	false
"I"	""	"73"	"1.0"	"289.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	""	""	""	false
"IV6"	""	"73"	"2.0"	"290.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"IV"	""	"6"	""	""	false
"I64"	""	"73"	"3.0"	"291.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"VI"	""	"I"	""	"64"	""	""	false
"V"	""	"73"	"4.0"	"292.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"VI"	""	"V"	""	""	""	""	false
"V7/IV\\\\"	""	"74"	"2.0"	"294.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"VI"	""	"V"	""	"7"	""	"IV"	true
"I"	""	"75"	"1.0"	"297.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"VI"	""	"I"	""	""	""	""	false
"vii.#viio"	""	"76"	"1.0"	"301.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"vii"	""	"#vii"	"o"	""	""	""	false
"V2/III"	""	"77"	"1.0"	"305.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"vii"	""	"V"	""	"2"	""	"III"	false
"V"	""	"78"	"1.0"	"309.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"vii"	""	"V"	""	""	""	""	false
"V(b9)"	""	"79"	"1.0"	"313.0"	"4/4"	"132"	"15"	"1"	4.0	"a"	"vii"	""	"V"	""	""	"b9"	""	false
"i64(5)"	""	"80"	"1.0"	"317.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"vii"	""	"i"	""	"64"	"5"	""	false
"i64"	""	"80"	"2.0"	"318.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"vii"	""	"i"	""	"64"	""	""	false
"V9(6)"	""	"81"	"1.0"	"321.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"vii"	""	"V"	""	"9"	"6"	""	false
"V9"	""	"81"	"2.0"	"322.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"vii"	""	"V"	""	"9"	""	""	false
"i64(11)"	""	"82"	"1.0"	"325.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"vii"	""	"i"	""	"64"	"11"	""	false
"i64"	""	"82"	"2.0"	"326.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"vii"	""	"i"	""	"64"	""	""	false
"V7"	""	"83"	"1.0"	"329.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"vii"	""	"V"	""	"7"	""	""	false
"V65"	""	"83"	"2.0"	"330.0"	"4/4"	"132"	"15"	"1"	3.0	"a"	"vii"	""	"V"	""	"65"	""	""	false
"iii.#viio43(2)"	""	"84"	"1.0"	"333.0"	"4/4"	"132"	"15"	"1"	1.0	"a"	"iii"	""	"#vii"	"o"	"43"	"2"	""	false
"V43"	""	"84"	"2.0"	"334.0"	"4/4"	"132"	"15"	"1"	2.0	"a"	"iii"	""	"V"	""	"43"	""	""	false
